Gene	Exp1	Exp2	Exp3	Exp4	Exp5	Exp6	Exp7	Exp8	Exp9	Exp10	Exp11	Exp12	Exp13	Exp14
ENSBTAG00000003822	0.619864	0.124978	-0.200259	-0.289419	0.260133	0.236219	-0.751517	-0.160854	-0.0333047	1.40088	0.937838	-0.765712	-0.339901	-1.03895
ENSBTAG00000003825	-0.73355	-0.136295	0.496078	-0.367345	-0.23219	0.229909	0.743391	-0.214317	-0.001993	1.06293	-0.471581	-1.27088	0.439086	0.456755
ENSBTAG00000003827	-0.326587	0.524714	-0.011766	-0.377971	0.524714	-0.282076	-0.051027	-1.14244	0.521037	0.925745	-0.605959	0.755471	-0.41003	-0.043827
ENSBTAG00000003832	-0.258014	0.096068	-0.0714753	0.062923	-0.199896	0.182571	0.187821	0.500478	0.159443	0.525648	-0.329335	-0.36784	0.103759	-0.592155
ENSBTAG00000003833	-0.070861	-0.859903	-0.764009	-0.166755	1.00992	0.661548	0.190059	-0.748869	0.539207	0.494362	0.436245	-0.100233	0.494362	-1.11507
ENSBTAG00000003837	0.129065	-0.878285	0.212837	-0.376925	0.173576	0.354108	0.385627	-0.394398	0.14208	0.706944	0.312355	-0.327508	-1.12681	0.687331
ENSBTAG00000003842	-0.563644	-0.659538	0.084994	-0.197439	0.0120977	1.11964	0.203886	0.0941283	0.373829	0.203554	-0.895056	-0.0957593	0.24479	0.0745153
ENSBTAG00000003843	0.211605	0.137224	0.167095	-0.0792677	0.34676	0.115711	-0.899131	1.88051	0.402076	-0.748674	-0.578399	-0.690557	0.0506233	-0.31558
ENSBTAG00000003850	0.00231267	0.207708	-0.459787	0.0982063	0.172588	0.307743	-0.328772	0.03532	0.205595	0.205595	-0.160609	0.03532	0.375869	-0.697087
ENSBTAG00000003857	-1.34908	0.212656	-0.013303	0.504479	-0.112581	0.681356	0.076475	-0.0301117	-0.133497	-0.133497	-0.12159	0.251897	-0.200387	0.367188
ENSBTAG00000003864	-0.130417	0.0602623	-0.322205	0.171663	0.374624	0.116895	-0.270822	-0.0253803	-0.0253803	0.0131243	0.594869	0.424595	-0.674016	-0.307812
ENSBTAG00000003865	-0.0360183	-0.462997	-0.537379	0.375563	0.610294	0.45276	-0.402223	-0.735023	1.07911	-0.735023	0.704137	-0.735023	0.337933	0.0838873
ENSBTAG00000003880	-0.237321	-0.349478	-0.155034	0.799034	0.159787	-0.00532133	-0.211667	-0.33873	-0.226572	0.0274737	0.600024	0.307174	-0.791436	0.422063
ENSBTAG00000003886	0.426953	0.021328	-0.129334	-0.183373	-0.175467	0.281381	-0.241491	-0.0320447	0.616591	-0.934726	0.334159	-0.398248	-0.0320447	0.446316
ENSBTAG00000003887	0.0941733	0.826582	-0.0368407	-0.26789	-0.00172033	0.154947	-0.769251	-1.47703	-0.0290963	0.929271	0.35672	0.63642	0.328334	-0.744622
ENSBTAG00000003894	-0.0171263	0.102522	0.102522	0.705893	0.282188	0.198417	-1.37442	-0.221888	-0.0712263	0.0990483	1.34795	0.699317	-0.870523	-0.982681
ENSBTAG00000003898	0.230608	0.067824	-0.29838	0.254362	0.312479	-0.403665	-0.163225	-0.359545	0.289091	1.08839	-0.529819	-0.359545	-0.163616	0.0350447
ENSBTAG00000003915	-1.08501	0.34055	0.64598	1.06038	0.244656	-0.949852	-0.256704	-0.0569817	0.633375	-0.1151	1.03665	-0.311029	-0.0569827	-1.12994
ENSBTAG00000003919	-0.125783	-0.065009	-0.125783	0.240422	-0.527107	0.629005	-0.0257477	-1.24128	0.197874	0.368149	-0.338604	0.505961	0.480306	0.0275997
ENSBTAG00000003920	0.125606	0.632214	0.2215	0.183724	-0.188596	0.116834	-1.09128	0.983511	-0.631965	0.100442	-0.914397	0.739883	0.270717	-0.548193
ENSBTAG00000003921	0.103608	-0.388361	-1.38694	0.71025	0.63587	0.0652977	0.260276	0.998633	-0.685971	-1.33461	0.0207827	0.545633	0.197098	0.258433
ENSBTAG00000003929	0.08119	0.00680867	1.06167	-0.105349	-0.371518	-0.641828	-0.0309673	-0.15092	-0.028345	1.33874	0.413944	-0.687398	-0.687398	-0.19862
ENSBTAG00000003938	-0.323634	0.26837	0.393378	0.393378	-0.249252	-0.345146	-0.137095	0.2944	-0.10019	0.124125	-0.10019	-0.52451	0.124125	0.182242
ENSBTAG00000003942	-0.406149	0.0979427	0.762703	-0.0723327	-0.123716	-0.275135	0.0166883	-0.590723	1.12489	0.398461	1.03547	-0.956927	-0.956927	-0.0542453
ENSBTAG00000003944	-0.107372	0.0141763	-0.0465977	-0.233136	0.176011	-0.0979813	0.294902	-1.41143	-0.114162	0.139884	0.516505	0.290546	-0.396594	0.975253
ENSBTAG00000003946	0.149192	-0.0304727	0.151959	-0.14263	-0.5183	-0.060343	0.450598	-0.222291	0.90985	-0.700652	0.25607	-0.0716287	-0.437833	0.266487
ENSBTAG00000003950	0.036154	0.409231	0.114676	-0.0298697	-0.104251	-0.260919	-0.165025	-0.359538	0.783526	0.24383	0.093169	-0.273035	-0.102761	-0.385193
ENSBTAG00000003954	0.331507	-0.256356	0.109848	0.527436	0.571947	-0.295618	-0.988766	0.432928	-0.752187	-0.215709	0.545084	-0.385983	-0.752187	1.12805
ENSBTAG00000003956	-0.386455	-0.048636	-0.454102	0.186095	0.0986413	0.490306	0.114148	0.497661	0.327386	-0.0367607	-0.384997	0.397822	-0.217454	-0.583656
ENSBTAG00000003959	-0.000379333	-0.023377	-0.0747607	0.827923	-0.000379333	-0.767909	0.0388817	0.333488	-0.351645	0.00335467	0.876786	0.363812	-1.32999	0.104197
ENSBTAG00000003961	-0.644273	-0.31733	0.309794	0.432368	-0.182174	0.345865	0.0557477	-1.14653	-0.497899	0.966915	1.40908	0.12235	-0.610057	-0.243853
ENSBTAG00000003962	0.340935	-0.383982	-0.383982	-0.435365	0.808931	0.257782	-0.204316	-0.056044	0.151514	0.028515	-0.102533	0.0561133	0.0898497	-0.167414
ENSBTAG00000003977	-0.261623	-0.187241	0.204617	-0.240109	-0.296742	0.564356	0.216739	-0.521864	0.0146143	0.523301	1.07118	-0.521864	-0.692138	0.126772
ENSBTAG00000003983	0.0256113	-0.267078	-0.022422	-0.0669327	-0.594022	0.815463	0.109383	-1.04278	-0.448179	-0.0879543	-0.299951	0.742976	0.921499	0.214385
ENSBTAG00000003986	0.333133	0.265486	-0.562817	0.557308	-0.257386	-0.511434	0.175708	0.356329	0.289438	-0.151342	-0.716206	0.402187	-0.0675703	-0.112837
ENSBTAG00000003992	-0.386308	0.87979	0.154313	-0.542976	-0.199769	0.481256	-0.386308	-0.923732	-0.387253	0.350597	0.462754	0.340179	-0.197789	0.355243
ENSBTAG00000003994	-0.194938	0.084763	0.119883	0.132005	0.290158	-0.111166	-0.320702	-0.965467	-0.23306	0.451647	0.370308	0.663644	0.566237	-0.85331
ENSBTAG00000004003	0.410236	-0.43433	-0.89643	0.258818	-0.00735167	0.445356	0.223697	-0.737435	0.53145	0.871999	-0.737435	0.813882	-0.737435	-0.00502833
ENSBTAG00000004004	0.147613	-0.218591	-0.314485	-0.218591	-0.0320527	0.214503	0.421605	1.04388	-0.982627	0.0401973	-0.400882	-0.118449	0.032213	0.38567
ENSBTAG00000004007	-0.144317	-0.151189	-0.613287	-0.286344	-0.111928	0.825876	0.481185	-0.249996	-0.333768	0.652685	0.314868	-0.6162	0.116207	0.116207
ENSBTAG00000004010	-0.0606263	-0.699873	-0.128273	0.2697	-0.00672533	0.581137	0.044658	-0.15822	0.310946	-0.781201	-0.414997	0.554575	0.45119	0.0377093
ENSBTAG00000004013	-0.716185	0.321655	0.604088	1.03632	-0.947235	-0.716185	0.417549	-1.10944	0.327635	0.309421	0.611771	-0.335802	-0.131989	0.328398
ENSBTAG00000004014	-0.049289	-0.0937997	-0.450614	0.0114847	-0.450614	0.458186	0.574644	0.219207	1.21406	-0.580092	-2.01925	-0.431862	0.908544	0.689388
ENSBTAG00000004015	0.0570357	0.108419	-0.732007	0.282835	0.45311	-0.0252513	-0.144143	1.54299	0.675314	-0.960875	-0.322863	0.0314323	-0.790599	-0.175406
ENSBTAG00000004018	-0.880364	-0.295232	-0.142705	0.490316	0.417105	0.657916	-0.247038	-0.288488	-0.854764	0.0270657	0.912716	-0.290731	0.0148057	0.479399
ENSBTAG00000004022	-0.882836	-0.019412	-0.385617	-0.138304	0.167126	0.481947	0.777098	-0.909819	0.275294	-0.065255	-0.177412	0.10502	0.188791	0.583381
ENSBTAG00000004029	-0.335478	-1.06789	0.58872	0.34828	-0.605789	0.432052	0.640103	-0.504241	0.0322367	0.510598	-0.0515347	-0.870445	0.202511	0.680872
ENSBTAG00000004034	0.646149	-0.400622	0.473058	0.152121	0.418289	-0.997876	-0.29112	0.790332	-0.648828	0.083579	-0.648828	0.732215	0.70656	-1.01503
ENSBTAG00000004035	0.0249413	0.345878	-0.17467	0.213047	-0.694886	0.107762	0.177927	0.0116863	0.470435	0.123844	0.319773	-1.06127	-0.158588	0.294118
ENSBTAG00000004038	-0.151338	0.048273	-0.129825	-0.435256	0.201259	0.0729767	0.393913	-0.179248	0.536278	0.639662	0.35723	-0.911655	-0.263019	-0.179248
ENSBTAG00000004040	-1.2894	-0.0948883	-0.230043	0.813912	0.232056	0.126771	0.441592	0.452118	-0.987041	-0.987041	0.564276	-0.620838	0.73455	0.843976
ENSBTAG00000004046	0.715082	0.237477	-0.240884	0.523294	-0.947641	-0.851747	0.56442	0.583715	0.191857	-0.514895	-0.174346	-1.2473	0.0215837	1.13938
ENSBTAG00000004048	0.582351	0.0296093	-0.810816	-0.207446	0.309308	-0.0447717	0.141767	-0.233904	0.132299	-0.00794467	-0.600108	0.254874	0.386645	0.0681407
ENSBTAG00000004052	0.286715	-0.751125	-0.38492	0.539277	0.578538	-0.153872	-0.11461	0.391309	-0.257327	0.304806	0.391309	0.391309	-0.793805	-0.427601
ENSBTAG00000004061	0.03571	0.110091	0.131604	-0.442652	0.385651	0.0870933	-0.307497	-0.0968517	0.211235	-0.437401	-0.803604	0.657664	0.257724	0.211235
ENSBTAG00000004076	0.0270663	-0.586451	-0.0729687	0.18985	0.145958	0.420899	-0.124352	0.076641	0.358285	-0.186178	0.113135	-0.33684	-0.0544083	0.0293633
ENSBTAG00000004081	-0.460914	-0.241988	-0.556809	0.390386	0.262104	0.075565	0.531657	0.449658	0.0834543	-0.819227	-0.819227	0.253729	-0.0868203	0.938436
ENSBTAG00000004085	-0.228332	-0.407997	0.526456	0.0839717	-0.018795	0.273028	-0.228332	-0.747415	0.570096	0.492921	1.04543	0.0772443	-0.0402887	-1.39799
ENSBTAG00000004086	0.118236	0.006995	0.201138	-0.150699	-0.150699	-0.076318	0.051346	0.214155	-1.12961	0.20617	0.273061	-0.140421	-0.160033	0.736671
ENSBTAG00000004088	0.694841	0.180743	-0.618555	0.058329	-0.037565	-0.522661	0.244867	0.0760273	0.188185	0.188185	1.09923	0.271956	-1.36313	-0.460451
ENSBTAG00000004093	0.123482	-0.278793	-0.011673	0.615533	-0.295056	0.186071	-0.339567	-0.762469	-0.084429	0.551762	1.11399	0.712554	-0.489232	-1.04217
ENSBTAG00000004094	1.31494	0.238927	-0.563722	-0.0623623	-1.29613	0.434856	-0.0665033	1.16656	1.04037	-0.949587	-0.627713	-1.03672	0.291263	0.115827
ENSBTAG00000004095	-0.754288	-0.308452	0.224677	0.105945	0.132132	-0.173297	0.773282	-0.102376	0.246947	0.163175	0.0510177	-1.03071	0.687821	-0.015872
ENSBTAG00000004097	-0.566157	0.178375	-0.164831	0.187766	0.0594833	0.239149	0.0662177	0.709481	0.349741	-0.212391	0.240315	0.128158	-0.382666	-0.832641
ENSBTAG00000004099	0.515577	-0.931493	-0.103189	0.414433	0.525834	-0.45313	0.031966	-1.02864	-0.296235	0.785494	0.634833	0.522675	-0.321889	-0.296235
ENSBTAG00000004104	-0.126272	0.13389	0.0921963	0.088514	0.254031	-0.059382	-0.382975	-0.951959	-0.196271	0.647579	0.191376	0.715492	0.481289	-0.887503
ENSBTAG00000004105	-0.369731	0.638799	0.156492	-0.706931	0.252386	0.504864	-0.475882	-0.561493	0.782267	0.49185	0.145259	0.659692	-0.307447	-1.21013
ENSBTAG00000004112	-0.394885	0.018563	0.0927257	-0.028681	-0.130691	0.119192	0.323776	0.796717	0.671279	0.281667	0.27905	0.326894	-0.647138	-1.70847
ENSBTAG00000004114	-0.539135	-0.182322	-0.050357	0.420829	0.1391	0.532712	-0.320827	-1.09709	0.380702	0.0463083	0.485382	0.728542	-0.394215	-0.149628
ENSBTAG00000004118	-0.131821	0.527496	0.309519	0.0188403	-0.131821	-0.414254	-0.177956	-0.836983	-0.521591	0.083306	1.48655	0.834753	-0.660311	-0.385731
ENSBTAG00000004119	0.244609	-0.212239	-0.002703	0.498655	0.193226	-0.352644	-0.368907	-0.110801	-0.110801	0.0851283	0.283789	0.518222	-0.45135	-0.214185
ENSBTAG00000004120	0.304655	0.321867	-0.781379	0.451934	-0.172001	-0.207121	0.082046	0.0898047	0.335757	-0.284494	1.49974	-0.255668	-0.322183	-1.06295
ENSBTAG00000004130	-0.051824	0.122592	0.022557	0.603879	-0.418029	0.0995943	-0.378767	-0.632772	0.186138	-0.266569	0.619232	-0.0294037	-0.292223	0.415597
ENSBTAG00000004134	0.306504	0.0599483	0.327068	-0.261746	0.306504	-0.611686	-0.12659	-1.21023	-0.137276	0.170811	-0.9278	1.27409	0.377157	0.453243
ENSBTAG00000004135	-0.0909323	0.525934	0.535325	-0.10119	0.382339	-0.688187	-0.563288	0.729596	0.221903	-0.356864	-0.0865857	0.750229	-0.736401	-0.521876
ENSBTAG00000004136	-0.392824	0.570016	-0.196894	-0.280666	0.069275	0.130049	0.101045	0.303516	0.165704	-0.00457067	-0.541049	-0.34512	-0.174845	0.596365
ENSBTAG00000004139	-0.981239	-0.710928	0.129497	0.632833	0.685624	0.383544	-0.139328	-0.793336	0.0728507	0.257574	-0.144701	0.372165	0.380149	-0.144702
ENSBTAG00000004145	0.216759	-0.441268	0.181639	0.046484	0.487068	-0.110184	-0.380494	0.34454	-0.0304367	0.139838	0.550887	0.665477	-0.737189	-0.933118
ENSBTAG00000004148	0.0963823	0.170763	0.135643	0.382199	0.707241	-0.552255	-0.939973	0.12364	0.406072	-0.608767	0.181757	0.472962	-0.287831	-0.287831
ENSBTAG00000004150	-0.498569	-0.171626	0.386367	0.381117	0.110807	0.194579	-0.402675	0.090597	0.549345	-0.286024	-0.93466	0.731526	0.417669	-0.568456
ENSBTAG00000004153	0.0267443	0.403365	0.227923	0.145636	-0.143531	0.132029	-0.792168	0.32924	0.142085	-0.939645	0.72383	0.891373	-0.939645	-0.207238
ENSBTAG00000004167	0.0253437	-0.0739347	0.150242	0.359778	-0.542906	-0.237475	0.31895	0.0583483	0.793487	-0.674059	0.463355	0.0583483	-1.04026	0.34078
ENSBTAG00000004176	0.227965	-0.369288	0.494135	0.449624	-0.600339	0.09281	-0.294908	0.684735	-0.246332	-0.0760577	-0.978739	-0.612536	-0.0760577	1.30499
ENSBTAG00000004178	0.00895833	0.0482193	0.202231	0.79997	0.106337	-0.966622	-0.199093	-0.910015	-0.280993	-0.569466	1.24972	0.723424	0.152101	-0.364764
ENSBTAG00000004187	0.323593	0.442485	0.432228	-0.84191	-0.209536	-0.133255	-0.0136067	0.199872	0.651858	0.810928	-1.01363	-0.194717	-0.410259	-0.0440553
ENSBTAG00000004192	-0.798215	-0.461015	-0.200961	0.204505	0.558128	0.271395	0.426163	-0.166873	-1.43576	0.0678593	0.397991	0.867157	0.00340133	0.266221
ENSBTAG00000004196	0.286801	0.278144	-0.180463	-0.013538	-0.395249	0.082356	-0.0580487	0.809911	-0.0173607	-0.749768	0.482623	0.136032	0.0214427	-0.682878
ENSBTAG00000004197	-0.109249	0.0978533	-0.069988	0.122557	-0.005864	0.00290833	-0.038218	-0.86957	-0.503366	0.303916	-0.254295	0.270763	0.315545	0.73701
ENSBTAG00000004206	0.044349	-0.394752	0.449814	0.398431	0.253885	-0.931232	0.179504	0.35029	-0.356462	-0.356462	-0.356462	0.809039	-0.015913	-0.0740303
ENSBTAG00000004208	0.206776	-0.288118	0.0294343	-0.297509	-0.091163	0.105715	0.334863	1.72112	0.621055	-0.939774	-1.28636	-0.881656	-0.149248	0.914868
ENSBTAG00000004215	0.663268	0.200413	0.460466	-0.442218	-0.673268	-0.402958	0.194297	0.732407	0	-0.536478	-0.366204	-0.366204	-3.33333e-07	0.536478
ENSBTAG00000004216	0.773676	-0.224903	-0.224903	0.311577	-0.089748	-0.455952	-0.089747	0.626134	-0.83868	-1.37516	0.234276	0.542362	0.738291	0.0727747
ENSBTAG00000004222	-1.29125	-0.315674	0.166634	0.432239	0.574884	-0.180519	0.613688	-1.96133	0.229428	0.685054	0.570463	-0.351895	0.341586	0.486692
ENSBTAG00000004224	-0.385928	-0.53994	-0.360274	0.359553	-0.054844	0.705191	0.27624	-1.36217	-0.562877	0.330704	0.834743	0.029286	0.292105	0.438215
ENSBTAG00000004226	0.392778	0.161729	0.402168	0.720317	-0.0478057	-0.972003	-0.657182	0.52704	0.269776	0.006957	0.658512	0.677701	-0.585206	-1.55478
ENSBTAG00000004231	-0.182523	0.183682	0.235065	-0.0763723	0.816055	-0.256904	-0.719003	0.298838	-0.407914	0.58127	0.410996	-1.14032	0.298838	-0.0417107
ENSBTAG00000004232	-0.593944	0.061566	0.34051	-0.311511	-0.227739	0.348	0.383119	0.089771	0.522865	0.494479	0.539746	0.23166	-0.304818	-1.5737
ENSBTAG00000004237	-0.602128	-0.662902	-0.737283	0.645739	-0.200803	0.86223	0.695146	0.518874	-0.920287	-0.204762	0.733992	-0.750013	0.01078	0.611417
ENSBTAG00000004241	0.115512	-0.019643	0.683762	0.129118	-0.154799	-0.773566	0.0196183	-0.710501	0.446227	0.558384	0.879322	-0.992933	0.0800233	-0.260526
ENSBTAG00000004246	0.0274277	0.048941	-0.0469533	0.842989	-0.59883	-0.182108	-0.091464	-0.0431263	0.0266817	0.0573163	1.29557	0.267393	-1.00149	-0.60234
ENSBTAG00000004247	0.0513437	0.382428	0.151379	0.490444	-0.314861	0.0513437	-0.81208	0.147212	0.315054	-0.82236	-0.285882	-0.115607	0.315054	0.446525
ENSBTAG00000004249	0.214814	0.676913	0.790556	-0.247284	-0.478334	-0.478334	-0.478334	1.15092	-0.313889	0.418518	-0.313889	-0.313889	-0.313889	-0.313889
ENSBTAG00000004261	-0.702671	-0.0540343	0.526955	0.205262	0.196822	-0.150685	-0.021646	-0.440712	0.51601	-0.244783	0.358585	0.384239	-0.610987	0.0376487
ENSBTAG00000004263	0.354707	0.617526	0.252078	-0.487203	-1.0452	0.0492763	0.258813	0.933897	0.287993	-0.726846	0.927433	-0.897121	0.00556067	-0.530917
ENSBTAG00000004270	-0.003533	-0.0643067	-0.183199	-0.108817	0.170883	-0.009539	0.198512	0.350718	0.641625	-0.674538	0.144372	0.208531	-0.786696	0.115986
ENSBTAG00000004273	-0.426568	0.022789	0.101471	-0.174006	0.33761	0.00728267	0.131424	-0.222826	0.679856	0.358919	-0.211986	0.58488	-0.636307	-0.552535
ENSBTAG00000004275	-0.18457	0.007218	-0.345379	0.148489	-0.270998	0.502869	0.142373	-1.07865	-0.430019	0.215885	0.668593	0.869964	0.832889	-1.07865
ENSBTAG00000004277	0.133826	0.452329	-0.0972237	0.0730517	-0.864753	-0.232379	0.53515	-0.271454	0.103524	0.0470503	-0.159296	-0.047139	0.486608	-0.159296
ENSBTAG00000004279	0.315963	-0.904274	-0.101624	-0.673224	0.257846	0.787452	0.317863	0.615034	0.024696	0.169802	0.111916	-0.933248	-0.0501787	0.0619787
ENSBTAG00000004281	-0.453404	0.927641	0.802903	0.815483	-0.58856	-1.05066	-0.453405	0.149624	-0.0463047	-0.0463047	0.160043	0.694464	0.149624	-1.06114
ENSBTAG00000004283	0.868585	-0.132759	0.464495	0.705801	-0.289427	-1.42316	-0.193534	0.982005	-0.379424	-0.379424	0.548912	0.157054	-0.915902	-0.0132207
ENSBTAG00000004292	-0.095314	0.123613	0.647511	-0.862843	-0.0115423	-0.207471	0.406045	0.935122	0.00405467	-0.644581	0.00405467	0.45403	-0.108103	-0.644581
ENSBTAG00000004293	0.0538577	0.37141	-0.216453	0.33629	-0.909602	-0.029914	0.394408	-0.352721	-1.12685	0.174629	1.08644	0.941336	0.224967	-0.947802
ENSBTAG00000004294	0.23912	0.204	-0.171595	0.500038	-0.916127	0.120228	0.0243343	-0.158154	-0.600443	0.39166	1.19451	1.0941	-0.80679	-1.11488
ENSBTAG00000004297	0.211126	0.33879	0.127354	0.558278	0.117693	-0.482021	-0.871223	0.860941	0.394898	0.198969	0.28274	-0.365895	-0.103076	-1.26858
ENSBTAG00000004300	0.004102	-0.410295	0.083573	0.99286	-0.519797	0.103186	-0.253627	-0.874533	-0.874533	-0.986691	1.11367	1.35665	0.083411	0.182028
ENSBTAG00000004303	-0.192675	-0.28857	0.269423	0.586975	0.283029	0.192524	-0.850704	-0.339274	-0.875753	0.787722	-0.227117	-0.143346	0.742454	0.0553147
ENSBTAG00000004305	0.156846	-0.120198	0.133848	0.104844	0.269002	-0.216092	-0.32825	0.0282153	0.415198	0.412354	0.82029	-0.665467	-0.481444	-0.529144
ENSBTAG00000004314	0.07192	-0.335445	0.57065	0.04015	-0.274671	-0.0734923	0.000889	-0.182573	0.521747	0.032968	-1.34807	0.0910853	0.3154	0.569446
ENSBTAG00000004318	0.183096	-0.204622	0.392632	-0.335636	-0.470791	0.177846	0.257477	0.304377	0.181803	0.268305	-0.550605	-0.0141267	0.531125	-0.720879
ENSBTAG00000004328	0.324618	0.188998	-0.135156	-0.344693	-0.144547	-0.270311	0.381091	1.23354	0.466046	-0.482071	-0.37911	-0.0966783	-0.678002	-0.0637297
ENSBTAG00000004337	-0.0452567	-0.32769	0.185792	0.260173	-0.129029	0.252682	-0.196675	0.217678	-0.232297	0.0217493	-1.05121	0.974926	-0.3188	0.387953
ENSBTAG00000004345	0.59231	-0.0830067	-0.641	0.007637	0.238687	-0.493722	0.379092	0.890566	0.485559	-1.14953	0.767991	0.0355843	-1.14953	0.119356
ENSBTAG00000004351	0.337085	-0.199395	0.262704	-0.164275	0.262704	-0.199395	-0.29943	0.383507	0.138067	0.59691	0.12816	0.034227	-0.557285	-0.723586
ENSBTAG00000004352	0.462013	0.0402847	-0.456934	0.14032	-0.225884	-0.286659	0.326858	0.191011	0.473443	-0.371122	0.165356	0.191011	-0.108303	-0.541396
ENSBTAG00000004355	0.501739	-0.303565	-0.0562527	-0.080956	0.062639	-0.348076	0.224474	0.191445	-0.297333	-0.663537	-0.297333	0.868168	0.043216	0.155373
ENSBTAG00000004356	-0.369861	-0.078038	-0.138812	0.218	0.282458	0.227391	-0.141136	0.260871	-0.205589	0.338001	0.780854	0.709981	-0.556762	-1.32736
ENSBTAG00000004362	-0.103448	0.024834	0.0566037	-0.139325	0.001836	-0.154832	0.314333	-0.2525	-0.092642	-0.0257517	-0.646003	0.19815	0.034139	0.784606
ENSBTAG00000004375	-1.06552	0.0237063	0.270262	0.174368	0.617416	-0.088452	0.068216	0.260132	1.02104	-0.0583723	0.430406	-0.161757	0.00608467	-1.49753
ENSBTAG00000004377	-0.179646	-0.436349	0.198682	-0.028986	-0.195909	0.50092	0.141291	0.0303427	0.402705	0.635199	1.44661	-0.290595	-0.712483	-1.51178
ENSBTAG00000004378	-0.310268	0.48903	-0.152115	0.403553	0.071443	-0.191376	-0.310268	0.126013	0.0334683	0.332359	-0.419238	-0.248964	0.0591227	0.11724
ENSBTAG00000004381	-0.235732	-0.123575	0.223016	0.2787	0.377783	-0.114184	-0.406007	0.0206603	-0.149614	-0.515818	0.557138	0.948996	-0.515818	-0.345543
ENSBTAG00000004384	-0.345869	0.447314	-0.830965	0.605008	0.228387	-0.114819	0.0109453	0.289327	-0.735929	-1.46834	0.645113	0.712004	-0.087294	0.645113
ENSBTAG00000004388	0.0167723	-0.676376	-0.580481	-0.079121	0.247822	0.0911537	0.980231	-0.892593	0.180363	-1.2588	0.292521	0.350638	1.1475	0.180363
ENSBTAG00000004392	-0.024399	-0.887822	0.191739	1.25577	0.049982	-0.582391	-0.002886	-0.767963	-0.337302	0.110132	1.0624	0.0766027	0.0870203	-0.230892
ENSBTAG00000004394	0.0685863	-0.393512	-0.165119	0.843179	0.854136	-0.165119	-1.04215	-0.0311577	-0.371707	0.193157	0.643132	1.23832	-0.201432	-1.47032
ENSBTAG00000004398	-0.139113	0.0311623	-0.199887	0.41363	0.336593	0.525031	-0.967416	0.711747	0.319889	0.627976	-0.104431	-0.669295	-0.216589	-0.669295
ENSBTAG00000004399	0.118206	-0.248	-0.574943	0.388516	-0.308774	0.590561	0.0344337	0.353027	0.429113	-0.672229	0.400727	-0.306026	0.127068	-0.33168
ENSBTAG00000004400	-0.156454	0.518864	0.47067	-0.894112	0.079762	0.024079	-0.042811	-0.432053	0.506809	0.540199	0.204006	0.330409	-0.380484	-0.768884
ENSBTAG00000004403	0.349334	-0.0860837	-0.164147	0.073018	0.214179	0.144049	-0.530352	-1.37082	-0.898961	0.080248	-0.0589517	0.770971	0.942065	0.535448
ENSBTAG00000004405	0.424351	-0.247284	0.34997	-0.38244	-0.247284	-0.0162347	0.11892	-0.409767	1.18699	-0.239493	0.155097	-0.043564	-0.775971	0.126711
ENSBTAG00000004406	0.160275	0.0183857	0.198051	-0.0937717	-0.205929	0.277682	-0.354691	-0.200439	0.584107	0.35523	-0.133549	-0.396368	0.299545	-0.508526
ENSBTAG00000004407	-0.426173	1.08684	0.871101	-0.962653	-1.1937	0.110307	0.514287	0.402501	0.656547	-0.358292	-0.89477	0.54439	-0.528566	0.178186
ENSBTAG00000004411	0.0327807	0.0191737	-0.251137	0.853592	0.375987	-0.221267	-0.80913	0.481081	0.705396	0.67701	-0.113514	-0.395946	-0.225672	-1.12835
