Gene	Exp1	Exp2	Exp3	Exp4	Exp5	Exp6	Exp7	Exp8	Exp9	Exp10	Exp11	Exp12	Exp13	Exp14
ENSRNOG00000000586	-0.201197	-0.29709	0.829399	0.936369	0.540343	-0.740442	-1.06739	-0.485383	0.257557	0.190057	1.55118	0.705134	-0.683621	-1.53492
ENSRNOG00000000598	-0.244284	-0.31718	0.445372	0.793557	0.109798	-0.491596	-0.295667	-0.575846	-0.67174	0.603264	1.57653	0.595081	-0.524463	-1.00282
ENSRNOG00000000639	-0.351489	-0.278592	0.447136	0.910581	-0.0400523	-0.42587	-0.261711	-1.35515	-0.622745	2.26883	1.90193	1.1362	-1.64698	-1.6821
ENSRNOG00000000640	-0.137915	0.245732	-0.339961	0.234334	0.430262	0.0426657	-0.475116	-0.205591	0.738218	1.3464	1.13565	-0.773842	-0.869736	-1.3711
ENSRNOG00000000692	-0.261258	0.0400657	0.539815	0.0765603	0.146217	-0.655848	0.114447	-1.02524	-0.143574	0.915118	1.36799	0.557852	-1.16039	-0.511757
ENSRNOG00000000703	-0.602077	0.133257	0.662669	-0.0169447	0.074806	0.209962	-0.461672	-1.13817	-0.100332	1.62962	0.623637	0.236196	0.214157	-1.46511
ENSRNOG00000000728	0.100909	-0.197787	0.0392683	0.162301	0.062266	-0.368062	0.201105	0.076438	0.59406	1.26815	0.204859	-0.093837	-1.45862	-0.591055
ENSRNOG00000000808	-0.0362527	-0.476838	0.386584	0.631725	-0.407547	-0.0263007	-0.0713727	-1.08262	-0.237033	0.999169	1.551	1.30094	-1.08262	-1.44883
ENSRNOG00000000823	-0.248457	-0.306575	0.319793	0.69933	0.249095	-0.40661	-0.306574	-1.43242	-0.835162	1.3803	2.20589	-0.0496113	-0.604113	-0.664887
ENSRNOG00000000889	-0.0386757	0.387947	0.345357	0.537797	-0.408563	-0.527455	-0.296406	0.218253	0.0479777	0.843892	0.943172	-0.222333	-0.91548	-0.91548
ENSRNOG00000000902	-1.18809	0.0517957	0.576904	0.776024	0.254759	-0.106357	-0.365036	-2.05276	0.0559547	1.26757	1.39833	0.774771	-0.032872	-1.411
ENSRNOG00000000909	-0.234206	-0.29498	0.883702	1.02411	-0.821798	0.063788	-0.62062	-1.03939	0.213433	2.20345	0.564071	0.482933	-1.14467	-1.27982
ENSRNOG00000000942	0.186041	0.030677	0.603631	0.461873	-0.449251	-0.536706	-0.296266	-0.242532	-0.253959	1.56758	1.65976	-0.417527	-1.30938	-1.00394
ENSRNOG00000000955	-0.428914	0.474064	0.268784	0.411086	-0.285318	-0.434083	-0.00561733	-0.514067	0.858947	1.01171	0.513063	0.536337	-0.37891	-2.02707
ENSRNOG00000000974	0.236874	-0.228908	-0.032979	0.624742	-0.156012	0.212171	-0.655886	-0.676029	0.167782	0.518479	1.14736	0.194463	-1.09362	-0.258441
ENSRNOG00000000975	0.1132	-0.485005	0.39658	0.331176	-0.0655173	-0.279685	-0.0107493	-0.941794	-0.710745	1.28766	1.47955	-0.444576	-0.710745	0.040658
ENSRNOG00000000985	-0.642636	-0.425195	0.172926	0.423318	0.373157	0.150546	-0.0521173	-0.659918	-1.23566	1.57282	1.52129	0.697034	-1.1005	-0.795073
ENSRNOG00000000987	0.154196	0.0813	0.26465	0.755396	-0.472061	-0.093116	-0.690369	-0.723673	-0.993983	1.41608	1.53686	0.639044	-0.954722	-0.919602
ENSRNOG00000000988	-0.803304	0.076383	0.447454	1.01031	-0.0357747	-0.67754	-0.017534	-0.859498	-0.187863	1.40081	1.40199	-0.306754	-0.493293	-0.955392
ENSRNOG00000000989	0.092934	-0.322949	0.615807	0.982164	-0.447229	-0.328955	-0.591775	-1.50683	-0.042634	1.76169	2.30786	0.201753	-1.04473	-1.67711
ENSRNOG00000000990	-0.323937	-0.696258	0.61365	0.786305	0.099657	-0.063884	-0.41553	-1.20416	-0.344087	1.81183	2.31002	0.781916	-1.24867	-2.10684
ENSRNOG00000001010	-0.660046	0.456588	0.171023	0.562849	0.0938753	-0.62227	-0.002019	-2.16593	0.132638	1.58248	1.97774	0.746986	-0.705249	-1.56867
ENSRNOG00000001037	0.325554	-0.379419	0.0593837	0.820033	0.0542933	-0.457484	-0.422364	-0.204148	-0.0286227	1.14762	1.33344	0.0424083	-0.705507	-1.58519
ENSRNOG00000001039	-0.079936	-0.542034	-0.54994	1.17404	0.467558	-0.406879	-0.062806	-1.09556	-0.276645	0.879194	1.21352	0.150334	-0.864508	-0.00633467
ENSRNOG00000001040	-0.218733	-0.194819	0.358657	0.768965	-0.289008	0.157555	-0.582615	-0.163057	0.728676	1.76938	0.961126	-0.343751	-0.99653	-1.95585
ENSRNOG00000001043	-0.63934	-0.221752	0.480061	0.955447	0.141261	-0.779745	0.0640647	-0.848036	0.698055	1.99878	1.61166	-0.231925	-2.22908	-0.999454
ENSRNOG00000001047	-0.506312	-0.718504	0.359944	0.585936	0.515099	0.174255	-0.410418	-1.71749	0.175449	1.47986	1.68297	0.332002	-0.793292	-1.1595
ENSRNOG00000001049	-0.773926	-0.281504	0.293267	1.56747	0.192457	-0.783317	-0.214449	-1.21577	-0.0164993	1.88869	1.29163	0.915449	-0.796424	-2.06707
ENSRNOG00000001060	-0.519296	-0.108581	-0.0949737	0.664229	0.0326903	-0.0787107	0.104639	-1.87048	-0.776009	1.82756	2.32726	1.02601	-0.528696	-2.00564
ENSRNOG00000001061	-0.070375	-0.859417	0.293507	0.698506	0.48237	-0.063502	-0.48109	-0.745808	-0.937594	1.79156	1.62233	0.459516	-0.288959	-1.90105
ENSRNOG00000001069	-0.723862	-0.283277	1.00802	0.481464	-0.306273	-0.216387	0.0403177	-1.16065	-0.794449	1.45879	1.98896	0.508446	-0.997113	-1.00399
ENSRNOG00000001079	-0.417105	0.311293	0.542672	0.934605	0.181003	-0.786992	-0.765479	-0.65672	-0.640457	1.58062	1.05325	0.265911	-1.05804	-0.544563
ENSRNOG00000001081	-0.0337367	0.098653	0.217543	0.608944	-0.0561177	-0.402708	-0.432578	-0.805646	-0.237395	0.957671	1.69203	0.293791	-0.423179	-1.47728
ENSRNOG00000001090	-0.00445233	-0.554265	0.295552	0.300979	0.592196	-0.139867	-0.490141	0.512699	-0.128941	0.400466	0.884979	0.359906	-0.334354	-1.69476
ENSRNOG00000001107	-0.459591	-0.009615	0.553658	0.242946	0.491746	-0.263662	-0.555485	-1.39888	-0.519195	1.66545	2.33995	-0.750243	-0.496197	-0.840888
ENSRNOG00000001111	-0.896608	-0.739939	0.667298	0.554604	-0.177805	0.0317313	0.56072	-0.267912	-0.872038	0.492743	1.89854	0.0306443	-0.40994	-0.872038
ENSRNOG00000001124	0.23784	0.00679	0.121381	0.917912	0.347472	-0.491379	-1.14002	-0.886254	0.309279	1.14498	1.19557	0.375143	-1.15656	-0.982148
ENSRNOG00000001151	0.148557	-0.179596	0.253389	-0.211032	0.308718	-0.365376	0.0453387	-0.752544	-0.386339	1.57536	1.4367	0.287211	-1.26329	-0.89709
ENSRNOG00000001171	-0.0737677	-0.841297	0.449104	1.33028	-0.0696267	-0.416974	-0.377713	-1.10554	-0.18048	0.908172	1.32425	0.028188	-1.05416	0.0795713
ENSRNOG00000001182	-0.265259	-0.432184	0.188401	0.99058	0.42074	-0.0687687	-0.833508	-0.838732	-0.58617	0.879161	2.08852	1.1374	-0.341513	-2.33867
ENSRNOG00000001194	-0.235868	-0.708384	0.0114443	1.40815	-0.00162933	-0.262549	-0.211166	-1.37524	-0.87802	1.36078	2.1455	0.612526	-0.682091	-1.18345
ENSRNOG00000001204	0.136284	-0.279714	0.689858	0.443901	-0.617638	-0.272839	-0.0998543	0.460737	-0.257283	0.717121	0.788181	-0.494049	-0.427683	-0.787024
ENSRNOG00000001211	-0.0952013	-0.0310777	0.154594	0.275865	0.174802	-0.201353	-0.277633	-0.920317	-0.77304	1.0099	1.65942	0.649024	-0.814164	-0.810816
ENSRNOG00000001215	0.485717	-0.178427	-0.293373	1.28372	-0.247639	-0.54463	-0.50537	-0.999898	-0.296491	2.28081	1.34636	0.0473313	-0.633694	-1.74443
ENSRNOG00000001227	-0.344492	-0.0123807	-0.0296723	0.791218	0.273437	-0.49177	-0.186339	-0.471853	-0.532627	1.47341	1.47004	0.212855	-0.642128	-1.50969
ENSRNOG00000001228	-0.470702	0.0941643	0.373667	0.872839	-0.233537	-0.750403	0.113971	-1.21328	-0.275475	1.03251	1.60001	0.807078	-1.34843	-0.602417
ENSRNOG00000001245	-0.15639	0.100874	0.437606	0.242501	-0.100706	-0.12462	-0.399263	-0.335042	-0.187765	0.714919	1.32131	0.243157	-0.553969	-1.20261
ENSRNOG00000001253	-0.777135	0.0415607	0.954484	0.769224	-0.439934	-0.137271	-0.41093	-1.62372	0.0196013	2.06696	1.59399	0.091138	-0.78516	-1.3628
ENSRNOG00000001265	-0.489144	0.0799153	0.68066	0.835183	-0.004048	-0.771576	-0.330991	-0.1741	-0.636198	1.35905	1.44901	0.205711	-1.51588	-0.687581
ENSRNOG00000001267	0.204334	0.0882303	-0.217198	0.650735	0.143258	-0.535703	-0.333658	-0.913382	-0.044502	0.850838	1.22671	0.716418	-0.650529	-1.18556
ENSRNOG00000001274	-0.458988	-0.263059	0.17255	1.06142	0.49508	-0.442725	-0.564273	-1.04949	-0.648167	1.05179	1.51062	0.049122	-0.513012	-0.400855
ENSRNOG00000001276	-0.24998	-0.244891	0.0820523	0.239587	-0.141506	0.015162	0.299573	0.375566	0.747888	1.03632	0.240411	-0.954096	-0.491998	-0.954096
ENSRNOG00000001297	-0.472415	-0.148822	0.252504	0.814635	-0.0529277	0.384869	-0.777845	-0.677575	-0.773469	1.53637	2.51478	0.180597	-1.04378	-1.73693
ENSRNOG00000001300	-0.319389	-0.184234	0.298072	1.46482	-0.24303	-0.623953	-0.392286	-0.112631	-0.214899	1.5663	2.16496	-0.497801	-1.13678	-1.76915
ENSRNOG00000001311	0.194602	-0.255374	0.702078	1.10416	-0.0295743	-0.925524	-0.790368	-0.223406	-0.762654	0.98854	1.56247	-0.457224	-0.345067	-0.762654
ENSRNOG00000001314	-0.213923	-0.0189443	0.585376	0.11867	-0.0130463	-0.131101	-0.327032	-1.61768	-0.233046	1.00339	0.393377	0.697361	0.294961	-0.538363
ENSRNOG00000001345	-0.090143	0.11252	0.905898	-0.0600767	-0.208306	-0.275196	-0.384697	-1.43703	0.844454	2.20575	0.738221	-0.23641	-1.30188	-0.8131
ENSRNOG00000001353	-0.068307	0.177784	0.865149	0.466116	0.127623	-0.169369	-1.399	-0.951895	0.994379	1.75341	1.40361	-0.423854	-1.05623	-1.71942
ENSRNOG00000001357	0.330662	0.279278	-0.513904	1.11521	0.471933	-0.632796	-1.05038	-0.478989	-0.351324	1.03556	1.7682	-0.016891	-0.845193	-1.11136
ENSRNOG00000001374	-0.709988	-0.0168397	0.77162	0.987017	-0.169826	-0.709988	-0.151996	-0.470214	0.379602	1.55931	1.69178	-0.685	-1.3729	-1.10259
ENSRNOG00000001376	-1.77337	0.488679	0.431835	0.777478	0.181171	-0.13828	0.032489	-3.17777	0.280707	1.83249	1.7536	0.945451	-0.695183	-0.939304
ENSRNOG00000001377	-0.480751	-0.317349	1.02045	1.11028	-0.011585	-0.753793	-0.567255	-1.25609	-0.223499	1.48979	2.01824	0.183559	-0.533069	-1.67892
ENSRNOG00000001383	-0.956377	0.154357	-0.294133	0.390576	0.318173	0.131253	0.256151	-1.77554	-0.298597	1.62886	1.13738	0.21318	-0.776958	-0.128322
ENSRNOG00000001396	-0.37565	-0.314876	-0.116216	0.860261	0.140598	0.316687	-0.510805	-0.60227	-0.511625	1.09622	1.88215	0.391058	-0.5724	-1.68313
ENSRNOG00000001414	-0.357195	-0.652964	0.377386	0.891226	-0.276342	0.00240733	0.01548	-0.632037	-0.548267	1.89394	1.46812	0.266162	-0.482543	-1.96538
ENSRNOG00000001417	-0.44374	-0.300146	0.583682	0.537738	0.245105	-0.0118147	-0.610826	-1.30557	0.08589	1.18126	2.27313	0.694612	-0.49001	-2.43931
ENSRNOG00000001425	-0.491241	-0.148035	0.260357	0.539106	0.070892	-0.089917	-0.141162	-0.256626	-0.85388	1.13053	0.601546	0.357917	-0.221506	-0.757986
ENSRNOG00000001428	0.386417	-0.52068	0.124767	0.437801	-0.424786	-0.019321	0.015799	-0.859143	-0.26189	0.80627	1.3053	0.356295	-0.301151	-1.04568
ENSRNOG00000001429	0.040124	-0.165271	-0.169412	0.326971	0.053198	-0.265306	0.179693	-1.01267	-0.0816053	0.874399	1.47346	0.167644	-0.177499	-1.24372
ENSRNOG00000001430	0.006337	-0.843478	-0.306999	1.13719	0.194854	0.132697	-0.320606	-0.976883	0.025836	0.566946	1.73675	0.048376	-0.193091	-1.20793
ENSRNOG00000001436	-0.244437	-0.497596	0.620936	0.702806	-0.0915803	-0.279557	-0.210568	-1.88819	-0.322283	1.29973	1.73516	1.24072	-0.307976	-1.75717
ENSRNOG00000001440	-0.131576	-0.786057	0.356036	1.17279	0.293504	-0.179413	-0.725284	-1.5244	-0.245096	1.66236	1.41942	0.90149	-0.577209	-1.63656
ENSRNOG00000001442	-0.898236	0.01322	0.980621	1.33722	-0.22	-0.471258	-0.741568	-2.07419	0.076842	1.05916	1.03811	0.952419	-0.0726207	-0.979718
ENSRNOG00000001456	-0.140447	0.167308	0.549241	0.541648	-0.3084	-0.447047	-0.362301	-2.37715	0.15706	0.672434	1.13272	0.868614	-0.415733	-0.0379463
ENSRNOG00000001476	-0.537689	-0.415272	0.226491	1.0974	-0.0808387	-0.192996	-0.097102	-0.345403	-0.00390133	1.62602	0.747201	-0.72373	-0.210249	-1.08993
ENSRNOG00000001478	-0.198616	-0.0840257	-0.150916	0.153029	0.603953	-0.145827	-0.177597	-0.462558	-0.873273	1.23604	1.49009	0.333251	-0.789501	-0.934047
ENSRNOG00000001500	-0.003811	-0.459036	0.016398	0.810307	-0.077325	-0.122702	-0.163829	-0.528602	0.704042	1.60331	1.42088	0.557513	-1.74549	-2.01166
ENSRNOG00000001501	-0.006434	-0.573815	0.450529	0.558326	0.181594	-0.075646	-0.534554	-0.497625	-0.523439	1.02289	1.55267	0.474271	-0.666775	-1.362
ENSRNOG00000001515	-0.590327	-0.391048	0.525244	0.496464	-0.0407727	-0.165671	0.166108	-0.278738	-0.806779	1.53793	1.66866	0.0478203	-0.42431	-1.74458
ENSRNOG00000001522	-0.0447343	-0.159325	0.446369	0.698928	-0.170499	-0.738748	-0.031994	-0.907217	-1.27342	1.12472	2.08584	0.322408	-1.04237	-0.309963
ENSRNOG00000001524	0.084586	0.0806407	0.346809	0.779812	0.598069	-1.3963	-0.493615	-0.052393	0.0625347	0.502251	1.30622	0.367095	-1.18613	-0.999587
ENSRNOG00000001527	0.468156	-0.185638	0.712809	0.344729	-0.314788	-0.64173	-0.383542	-1.41979	0.173718	1.19889	1.38183	0.249586	-0.661653	-0.922573
ENSRNOG00000001531	-0.295436	-0.379208	0.0828907	0.824231	0.134274	0.208384	-0.575137	-0.706155	-0.103654	2.01808	0.865824	-0.526491	-0.773802	-0.773802
ENSRNOG00000001549	-0.736016	-0.736016	0.845631	2.18581	-0.087378	-0.736016	-0.736016	-1.61912	-1.61912	2.06292	3.89485	0.518701	-1.61912	-1.61912
ENSRNOG00000001584	-0.816161	-0.26615	0.597272	1.06397	-0.636495	0.0538623	0.00370367	-0.481116	-0.5864	1.0412	1.49118	-0.0797913	-0.808059	-0.577009
ENSRNOG00000001598	-0.413486	-0.214207	0.283013	1.01505	0.104298	-0.564148	-0.210523	-1.25739	0.175489	1.24135	1.54712	0.516389	-0.795292	-1.42767
ENSRNOG00000001602	-0.920995	0.381528	0.165037	0.926092	0.205246	-0.31162	-0.44529	-0.998622	-0.767573	1.06693	1.6604	1.04025	-0.732454	-1.26893
ENSRNOG00000001640	-0.697325	-0.160844	1.23697	0.226871	-0.681062	0.143694	-0.0683017	-1.3132	-0.947001	0.744724	1.36299	0.850876	-0.524164	-0.174223
ENSRNOG00000001642	0.229094	-0.505074	0.355561	0.717873	-0.0540707	-0.398922	-0.34446	-0.319514	-0.7601	0.366144	1.36282	0.103323	-0.529051	-0.22362
ENSRNOG00000001692	-0.197279	-0.278728	0.276724	0.604343	0.222632	-0.217954	-0.409742	-0.838925	-0.520421	1.12465	0.654275	1.06234	-0.472721	-1.0092
ENSRNOG00000001701	-0.549403	0.124692	0.536632	0.484296	0.254168	-0.126566	-0.723819	-1.48166	0.467798	1.10422	1.35473	0.153435	-0.714127	-0.884402
ENSRNOG00000001708	-0.208162	0.244273	0.437743	0.476546	0.218816	-0.543463	-0.62575	-2.33252	0.126733	1.31365	1.77627	0.817526	-0.534644	-1.16702
ENSRNOG00000001710	-0.493019	-0.166076	0.191195	1.07279	-0.076655	-0.333161	-0.19508	-1.43043	0.062022	1.57581	1.05102	0.90928	-0.968327	-1.19938
ENSRNOG00000001712	-0.581499	0.156159	0.588306	0.24973	0.102259	-0.27082	-0.244138	-1.04388	0.878559	1.46864	1.67867	0.253117	-1.65474	-1.58036
ENSRNOG00000001714	0.558745	-0.036186	-0.0138063	0.564751	-0.351007	-0.245722	-0.476771	-0.354535	-0.109879	0.508888	0.750195	0.877861	-0.585584	-1.08694
ENSRNOG00000001719	-0.0597633	-0.194919	0.047305	0.562821	0.195312	-0.114532	-0.436226	-0.726606	-0.65371	0.732587	2.26492	0.451019	-0.534818	-1.5334
ENSRNOG00000001727	-0.395168	-0.391484	0.500024	0.906343	-0.520932	0.168724	-0.267503	-0.241647	-1.324	1.19003	2.3747	0.163818	-1.06995	-1.09295
ENSRNOG00000001738	-0.377727	0.463189	0.652369	0.0836827	-0.444618	-0.274342	-0.102555	-0.40618	0.618937	1.85413	1.25836	-0.37487	-1.74856	-1.20182
ENSRNOG00000001754	-0.284502	0.348823	-0.541281	1.01195	-0.0670597	-0.214337	-0.253598	-0.774266	0.879681	0.632705	0.751126	-0.312168	-0.86491	-0.312168
ENSRNOG00000001758	-0.874048	-0.642999	0.32046	0.650513	0.198021	0.159066	0.188987	-0.867863	0.736684	1.46644	1.45792	-0.0872597	-1.12191	-1.58401
ENSRNOG00000001762	-0.0782147	-0.0876053	0.35107	1.51888	-0.350424	-0.938287	-0.415415	-1.25277	0.241918	1.77744	1.639	0.477765	-1.08998	-1.79339
ENSRNOG00000001770	-0.206919	-0.01099	0.413004	0.728357	-0.477229	-0.0596413	-0.386585	-0.127982	0.350379	-0.0672083	1.1273	-0.163102	0.00717267	-1.12656
ENSRNOG00000001793	-0.197506	0.436628	0.635804	0.320118	-0.604078	-0.290289	-0.300681	-0.700676	0.510047	0.917081	0.548591	0.445774	-0.577773	-1.14305
ENSRNOG00000001803	-0.502769	-0.145004	0.353919	0.271362	0.21706	-0.132882	-0.06169	-0.466362	-0.811054	0.468652	1.26215	0.824036	-0.811054	-0.466362
ENSRNOG00000001804	-0.225089	0.0602633	0.200858	0.527047	-0.00153167	-0.451049	-0.110498	-1.56646	-0.150292	1.07198	1.74171	0.418632	-0.276057	-1.23951
ENSRNOG00000001808	0.0440113	0.195432	0.462921	0.463356	-0.305929	-0.887677	0.0278877	-1.02178	0.0478303	1.59757	2.16202	-0.093443	-1.25283	-1.43937
ENSRNOG00000001816	-0.538497	0.391722	-0.0857893	0.666937	-0.538497	-0.049718	0.15384	-1.636	-0.807702	0.944216	1.96554	0.360316	-0.576653	-0.24971
ENSRNOG00000001820	-0.724086	-0.412054	0.294702	0.602577	0.198807	0.144504	-0.104452	-0.303867	-0.465703	0.758509	1.18283	0.536555	-0.780524	-0.927801
ENSRNOG00000001833	-0.396358	-0.880837	0.532138	1.43683	-0.235389	-0.322844	-0.133539	-0.804039	-0.43932	1.603	1.41579	0.958472	-0.952801	-1.7811
ENSRNOG00000001842	0.0570367	0.167841	0.198664	0.506554	0.00273533	-1.0833	0.15047	-0.196651	-0.472211	0.506752	1.67975	0.397112	-1.02495	-0.889799
ENSRNOG00000001844	0.583529	-0.333829	-0.609388	0.984412	0.0607623	-0.001717	-0.683769	-0.328184	-0.44783	1.33225	1.77466	0.682091	-1.07271	-1.94028
ENSRNOG00000001852	-0.249946	-0.604028	0.42333	0.725636	0.138798	-0.118932	-0.314861	-0.595116	-0.900546	1.631	1.66541	0.448841	-1.72885	-0.520735
ENSRNOG00000001859	-0.465711	-0.321166	0.220563	0.209801	0.167614	-0.045606	0.234504	-1.18409	0.112431	0.345994	1.32895	0.805576	-0.281405	-1.12746
ENSRNOG00000001861	-0.357271	0.0954367	0.422379	0.708197	-0.418045	-0.2637	-0.186996	-1.57767	0.214094	0.496528	0.577977	0.0695483	-0.100727	0.320247
ENSRNOG00000001866	-0.137981	0.00131233	0.160495	-0.266303	0.0458233	-0.0631187	0.259773	-0.352232	0.475236	1.01751	-0.12877	1.21995	-0.479563	-1.75213
ENSRNOG00000001870	-0.367071	0.146411	0.731812	0.487912	0.117407	-0.964325	-0.152147	-0.574731	-1.32952	0.914949	1.95545	0.911758	-0.622766	-1.25514
ENSRNOG00000001876	0.0719743	-0.0444843	-0.217526	0.637103	0.254154	-0.31342	-0.387801	-0.970378	-0.224363	0.932232	1.24904	0.766202	-0.664948	-1.08779
ENSRNOG00000001880	0.132205	-0.374406	-0.398597	1.51339	0.0843433	-0.49603	-0.46091	-1.1625	-0.311196	0.671257	1.5117	0.167166	-0.215302	-0.661137
ENSRNOG00000001884	-0.384883	-0.377815	0.200248	0.841393	-0.355879	-0.0171653	0.0941	-0.727034	-0.377093	0.792504	0.937374	0.999567	-0.394193	-1.23113
ENSRNOG00000001885	-0.0325103	0.04752	-0.278119	1.22458	-0.31313	-0.36083	-0.287511	-0.956034	-0.0867127	1.41245	0.796187	0.377241	-0.577706	-0.965424
ENSRNOG00000001888	-0.448084	-0.00184833	0.189379	0.449432	0.285272	0.084384	-0.558537	-0.41552	-0.134311	1.08662	1.15975	-0.329017	-1.21387	-0.15365
ENSRNOG00000001889	-0.405933	-0.366672	0.14362	1.089	-0.0163963	-0.181618	-0.262006	-0.998981	-0.155171	0.903313	1.31616	0.855443	-0.738931	-1.18183
ENSRNOG00000001890	-0.208722	-0.0127913	0.286523	0.650663	0.138786	-0.808409	-0.0460473	-0.731653	0.00807833	1.20292	1.42373	0.016125	-1.12773	-0.791475
ENSRNOG00000002010	-0.159531	0.094516	-0.210914	-0.0406377	0.67489	-0.250175	-0.108147	-0.706545	-0.138294	1.96912	-0.0639133	0.103927	-0.728058	-0.436235
ENSRNOG00000002021	-0.066332	0.155946	0.268104	0.417652	0.394518	-0.48392	-0.685965	-0.825942	-0.122396	1.66939	1.57924	0.766194	-1.73391	-1.33259
ENSRNOG00000002035	0.473486	-0.223803	0.677992	0.678881	0.119404	-1.16161	-0.564352	-0.753606	-0.753606	0.305745	1.16917	0.576056	-0.156353	-0.387402
ENSRNOG00000002054	0.329542	-0.279833	0.121491	0.247255	-0.781193	0.397917	-0.0351773	-0.001743	0.107758	1.60621	0.765784	0.145535	-1.4273	-1.19625
ENSRNOG00000002055	-0.39484	-0.082537	0.386629	-0.0731467	-0.0576407	0.0886893	0.132844	-1.50439	-0.88693	1.72973	1.35852	0.541609	-0.405778	-0.832756
ENSRNOG00000002069	0.0774097	-1.28737	0.465125	0.912312	0.468235	-0.594227	-0.0414833	-0.966348	-0.944835	1.56503	1.94337	1.20039	-0.758296	-2.03931
ENSRNOG00000002075	0.17546	-0.242127	0.120727	0.252498	-0.210357	0.525735	-0.621939	-0.401938	0.750528	0.636212	0.584748	0.270462	-0.0835717	-1.75644
ENSRNOG00000002080	-0.147422	-0.446736	0.0897437	0.65244	0.148195	-0.0805317	-0.215687	-0.737967	-0.969017	1.49602	1.14911	0.216099	-0.647323	-0.506918
ENSRNOG00000002089	0.29542	-0.0194007	-0.166679	0.160265	-0.092297	0.0123697	-0.189676	0.0362103	0.577779	0.221525	1.34731	1.02904	-0.893152	-2.31871
ENSRNOG00000002094	0.0696847	-0.388469	0.633575	0.635762	0.0319093	-1.40726	0.424795	-1.66253	-0.207103	1.50509	1.93012	0.612142	-1.12605	-1.05167
ENSRNOG00000002101	0.01786	-0.161806	0.27559	0.742778	0.291853	-0.146299	-1.01998	-1.10295	-0.776005	1.03493	1.56433	1.01737	-0.268527	-1.46915
ENSRNOG00000002106	-0.014972	0.328234	0.350614	0.216077	0.171566	-0.917657	-0.133864	-1.55204	-0.553459	1.61559	1.77994	0.253329	-0.723734	-0.819628
ENSRNOG00000002128	-1.01998	-0.146299	0.291853	0.742778	0.27559	-0.161806	0.01786	-1.46915	-0.268527	1.01737	1.56433	1.03493	-0.776005	-1.10295
ENSRNOG00000002129	-0.449336	0.0290263	0.66554	0.434491	0.349963	-0.410074	-0.619611	-0.226393	0.212707	2.07136	1.31744	-0.384545	-1.72633	-1.26423
ENSRNOG00000002178	-0.389862	-0.429122	-0.219586	0.429052	0.541209	0.117615	-0.04931	-0.513333	-0.051235	1.0737	1.02061	-0.176132	-0.744383	-0.609227
ENSRNOG00000002208	0.122906	-0.0730227	-0.163667	0.270183	0.585004	-0.825047	0.0836453	-0.317165	0.232388	1.51064	0.82964	-0.086116	-1.4509	-0.718489
ENSRNOG00000002210	-0.145248	-0.241142	0.287846	0.31685	0.0858	-0.0844747	-0.21963	-1.43394	-0.634639	1.70137	1.69816	0.268045	-0.300206	-1.29878
ENSRNOG00000002240	-0.587952	0.140313	0.00267733	0.371363	0.409061	-0.166419	-0.169044	-1.26767	1.07364	0.425201	1.12878	1.28488	-0.840691	-1.80415
ENSRNOG00000002251	-0.0693387	0.110327	0.376495	0.488654	-0.657202	0.237991	-0.486926	-0.830283	0.069608	1.26154	0.979361	-0.498171	-0.293804	-0.688255
ENSRNOG00000002253	0.0122303	-0.158045	0.680715	0.397086	-0.438662	-0.21373	-0.279593	-1.23223	-0.29526	0.881222	1.62302	0.32499	-0.889023	-0.412722
ENSRNOG00000002254	-0.874053	0.551503	0.667607	0.761042	0.012368	-0.057872	-1.06059	-1.26484	0.466149	1.43251	1.4796	0.525763	-0.973014	-1.66616
ENSRNOG00000002270	-0.697182	0.061908	0.15133	0.855461	0.283566	0.0420997	-0.697181	-0.24575	1.14197	1.25706	1.37158	-0.56057	-1.15782	-1.80646
ENSRNOG00000002271	-0.395598	-0.334824	0.36444	1.00152	-0.395597	-0.605133	0.365197	-2.10124	0.0287477	1.05356	0.719318	1.01834	-0.0996723	-0.619052
ENSRNOG00000002277	-0.0876927	0.37394	0.236325	0.471057	-0.016967	-0.377193	-0.599469	-0.193219	1.04476	1.43247	0.97312	0.0858197	-1.84175	-1.5012
ENSRNOG00000002278	-0.687948	-0.0608237	-0.247362	0.664094	0.191738	-0.0906943	0.230999	-0.683828	-0.452779	0.990801	1.3176	0.562062	-1.05003	-0.683828
ENSRNOG00000002296	-0.918766	0.0568143	0.783217	0.410896	0.140586	-0.090463	-0.382286	-1.02969	0.36938	1.26616	1.49721	-0.004429	-0.567589	-1.53105
ENSRNOG00000002301	-1.25531	-0.320853	0.741848	0.812882	0.101037	0.0419677	-0.121573	-1.12854	0.040314	0.640336	1.47015	0.297018	-0.727214	-0.592059
