OG_NAME	PHYPA	ORYSJ	MAIZE	Anc5	SOLTU	MEDTR	ARATH	Anc4	Anc3	Anc2	Anc1
AT1G56450	7	7	7	7	7	7	7	7	7	7	7
AT1G63770	7	7	7	7	7	7	7	7	7	7	7
AT5G14590	7	7	7	7	7	7	7	7	7	7	7
AT3G02090	7	7	7	7	7	7	7	7	7	7	7
AT5G63570	7	7	7	7	7	7	7	7	7	7	7
AT5G08280	7	7	7	7	7	7	7	7	7	7	7
AT2G22250	7	7	7	7	7	7	7	7	7	7	7
AT2G41220	7	7	7	7	7	7	7	7	7	7	7
AT3G03960	7	7	7	7	7	7	7	7	7	7	7
AT1G29900	7	7	7	7	7	7	7	7	7	7	7
AT3G17240	7	7	7	7	7	7	7	7	7	7	7
AT2G05990	7	7	7	7	7	7	7	7	7	7	7
AT5G66760	7	7	7	7	7	7	7	7	7	7	7
AT5G23060	7	7	7	7	7	7	7	7	7	7	7
AT4G31300	7	7	7	7	7	7	7	7	7	7	7
AT5G19760	7	7	7	7	7	7	7	7	7	7	7
AT3G52960	7	7	7	7	7	7	7	7	7	7	7
AT5G56680	7	7	7	7	7	7	7	7	7	7	7
AT5G42790	7	7	7	7	7	7	7	7	7	7	7
AT2G19940	7	7	7	7	7	7	7	7	7	7	7
AT5G16710	7	7	7	7	7	7	7	7	7	7	7
AT1G15820	7	7	7	7	7	7	7	7	7	7	7
AT1G32060	7	7	7	7	7	7	7	7	7	7	7
AT5G06460	7	7	7	7	7	7	7	7	7	7	7
AT3G14290	7	7	7	7	7	7	7	7	7	7	7
AT1G78900	7	7	7	7	7	7	7	7	7	7	7
AT3G60750	7	7	7	7	7	7	7	7	7	7	7
AT1G53750	7	7	7	7	7	7	7	7	7	7	7
AT1G31330	7	7	7	7	7	7	7	7	7	7	7
AT3G11630	7	7	7	7	7	7	7	7	7	7	7
AT2G44060	7	7	7	7	7	7	7	7	7	7	7
AT2G04030	7	7	7	7	7	7	7	7	7	7	7
AT2G24270	7	7	7	7	7	7	7	7	7	7	7
AT3G52880	7	7	7	7	7	7	7	7	7	7	7
AT1G20340	7	7	7	7	7	7	7	7	7	7	7
AT5G08300	7	7	7	7	7	7	7	7	7	7	7
AT2G22780	7	7	7	7	7	7	7	7	7	7	7
AT5G13120	7	7	7	7	7	7	7	7	7	7	7
AT5G35590	7	7	7	7	7	7	7	7	7	7	7
AT5G19780	7	7	7	7	7	7	7	7	7	7	7
AT5G19220	5	7	7	7	7	7	7	7	7	7	7
AT2G44160	5	7	7	7	7	7	7	7	7	7	7
AT3G11830	5	7	7	7	7	7	7	7	7	7	7
AT2G36880	5	7	7	7	7	7	7	7	7	7	7
AT4G13940	5	7	7	7	7	7	7	7	7	7	7
AT5G50920	5	7	7	7	7	7	7	7	7	7	7
AT1G10760	4	7	7	7	7	7	7	7	7	7	7
AT4G34670	5	7	5	7	7	7	7	7	7	7	7
AT1G72330	7	7	4	7	7	7	5	7	7	7	7
AT2G27020	7	7	4	7	5	7	7	7	7	7	7
AT1G74050	7	7	5	7	5	7	7	7	7	7	7
AT1G53310	7	7	5	7	7	7	7	7	7	7	7
AT3G63190	7	7	5	7	7	7	7	7	7	7	7
AT1G04690	7	7	5	7	7	7	7	7	7	7	7
AT1G24180	7	7	5	7	7	7	7	7	7	7	7
AT1G62020	7	7	5	7	7	7	7	7	7	7	7
AT1G74060	7	7	5	7	7	7	7	7	7	7	7
AT3G11710	7	7	5	7	7	7	7	7	7	7	7
AT2G33040	7	7	5	7	7	7	7	7	7	7	7
AT5G17310	7	7	5	7	7	7	7	7	7	7	7
AT4G13930	7	7	4	7	7	7	7	7	7	7	7
AT5G20000	7	7	4	7	7	7	7	7	7	7	7
AT4G37910	7	7	4	7	7	7	7	7	7	7	7
AT4G10320	7	6	4	6	7	7	7	7	7	7	7
AT1G54780	7	4	6	6	7	7	7	7	7	7	7
AT2G15620	7	4	7	7	7	7	7	7	7	7	7
AT1G76080	7	4	7	7	7	7	7	7	7	7	7
AT4G09010	7	5	7	7	7	7	7	7	7	7	7
AT1G44575	7	5	7	7	7	7	7	7	7	7	7
AT1G43170	7	5	7	7	7	7	7	7	7	7	7
AT1G59900	6	5	7	7	5	7	7	7	7	7	7
AT3G13920	7	5	7	7	4	7	7	7	7	7	7
AT5G14040	7	4	7	7	5	7	7	7	7	7	7
AT3G22200	7	4	5	7	5	7	7	7	7	7	7
AT5G16440	7	5	5	6	5	7	6	7	7	7	7
AT3G48990	7	6	6	6	4	7	7	7	7	7	7
AT5G58290	7	7	7	7	4	7	7	7	7	7	7
AT1G01090	7	7	7	7	4	7	7	7	7	7	7
AT4G36760	7	7	7	7	4	7	7	7	7	7	7
AT1G21750	7	7	7	7	5	7	7	7	7	7	7
AT1G48630	7	7	7	7	5	7	7	7	7	7	7
AT5G09650	7	7	7	7	5	7	7	7	7	7	7
AT2G47110	7	7	7	7	5	7	7	7	7	7	7
AT5G11200	5	7	7	7	5	7	7	7	7	7	7
AT5G39320	5	7	7	7	4	7	7	7	7	7	7
AT1G72730	7	7	7	7	4	7	5	7	7	7	7
AT1G74040	7	7	6	7	5	7	5	7	7	7	7
AT5G62690	7	7	6	7	4	5	7	7	7	7	7
AT5G01600	7	7	7	7	2	7	7	7	7	7	7
AT1G24510	7	7	7	7	2	7	7	7	7	7	7
AT5G30510	7	7	7	7	2	7	7	7	7	7	7
AT1G74260	7	7	7	7	1	7	7	7	7	7	7
AT5G20830	7	7	7	7	1	6	7	7	7	7	7
AT5G02240	7	7	7	7	0	7	7	7	7	7	7
AT3G63460	7	7	7	7	0	7	7	7	7	7	7
AT2G47510	7	7	7	7	0	7	7	7	7	7	7
AT1G79690	7	7	7	7	0	7	7	7	7	7	7
AT2G32520	7	7	7	7	0	7	7	7	7	7	7
AT4G13360	7	7	7	7	0	7	7	7	7	7	7
AT5G42740	7	7	7	7	0	7	7	7	7	7	7
AT1G14610	7	6	7	7	0	7	7	7	7	7	7
AT1G45000	7	6	7	6	0	7	7	7	7	7	7
AT3G01420	7	6	6	6	0	7	7	7	7	7	7
AT1G79040	7	6	6	6	0	7	7	7	7	7	7
AT3G51260	7	7	5	7	0	7	7	7	7	7	7
AT1G12840	7	7	5	7	0	7	7	7	7	7	7
AT1G50380	7	7	5	7	0	7	7	7	7	7	7
AT3G55280	7	7	5	7	0	7	7	7	7	7	7
AT3G53650	7	7	7	7	0	7	5	7	7	7	7
AT1G12050	5	7	7	7	0	7	6	7	7	7	7
AT5G20080	4	7	7	7	0	7	7	7	7	7	7
AT4G36195	5	7	7	7	0	7	7	7	7	7	7
AT3G54890	7	4	7	7	1	7	7	7	7	7	7
AT3G52990	7	4	7	7	1	7	7	7	7	7	7
AT5G03880	7	5	5	5	2	5	5	5	5	5	7
AT5G24760	7	6	6	6	0	5	5	5	5	6	7
AT3G56350	7	7	7	7	0	0	5	7	7	7	7
AT5G03630	7	7	7	7	0	0	7	7	7	7	7
AT3G03250	7	7	7	7	0	0	7	7	7	7	7
AT1G30580	7	7	7	7	0	0	7	7	7	7	7
AT3G48170	7	7	7	7	0	0	7	7	7	7	7
AT3G47520	7	6	6	6	0	0	7	7	6	6	7
AT3G19390	4	4	5	7	2	0	7	7	7	7	7
AT5G42650	7	5	7	7	4	0	7	7	7	7	7
AT1G60680	7	4	6	6	4	0	6	6	6	6	7
AT5G56500	7	4	7	7	7	0	7	4	7	4	7
AT3G17820	5	4	7	7	7	0	7	7	7	7	7
AT5G45930	5	7	7	7	7	2	5	7	7	7	7
AT3G11940	7	7	7	7	7	2	5	7	7	7	7
AT1G79550	7	7	7	7	7	2	7	7	7	7	7
AT5G65750	7	7	7	7	7	2	7	7	7	7	7
AT4G35090	7	7	7	7	7	0	7	7	7	7	7
AT5G63400	7	7	7	7	7	0	7	7	7	7	7
AT3G58610	7	7	7	7	7	0	7	7	7	7	7
AT5G19550	7	7	7	7	7	0	7	7	7	7	7
AT2G47470	7	7	7	7	7	0	7	7	7	7	7
AT3G15020	7	7	7	7	7	0	7	7	7	7	7
AT2G30110	7	7	7	7	7	0	7	7	7	7	7
AT1G67280	7	7	7	7	7	0	7	7	7	7	7
AT3G18130	5	7	7	7	7	0	7	7	7	7	7
AT5G14670	7	7	7	7	7	0	5	7	7	7	7
AT5G43010	7	7	7	7	7	0	5	7	7	7	7
AT5G66140	7	7	5	7	7	0	5	7	7	7	7
AT4G05390	7	7	5	7	5	0	7	7	7	7	7
AT5G08690	7	7	0	7	7	2	7	7	7	7	7
AT5G56010	7	7	0	7	7	0	5	7	7	7	7
AT5G38480	7	7	0	7	7	0	7	7	7	7	7
AT2G45290	7	7	0	7	7	0	7	7	7	7	7
AT1G09620	7	6	0	6	7	0	7	7	7	7	7
AT5G11720	7	6	0	6	6	0	6	6	6	6	7
AT4G18360	5	5	0	7	7	0	5	7	7	7	7
AT5G59240	5	7	0	7	7	0	2	7	7	7	7
AT5G49190	7	7	0	7	6	0	0	6	6	6	7
OG6535_1	7	6	0	6	6	6	0	6	6	6	7
OG1003_1	7	7	0	7	7	5	0	7	7	7	7
OG1049_2	7	7	0	7	7	5	0	7	7	7	7
AT1G36180	7	7	0	7	7	7	0	7	7	7	7
OG7399_1	7	7	0	7	7	7	0	7	7	7	7
OG902_2	7	7	0	7	7	7	0	7	7	7	7
OG3934_1	7	5	0	7	7	7	0	7	7	7	7
OG1342_2	7	5	0	7	7	7	0	7	7	7	7
AT3G57490	7	7	0	7	7	7	2	7	7	7	7
AT2G20140	7	7	0	7	5	5	2	7	7	7	7
AT3G45310	7	6	0	6	6	6	5	6	6	6	7
AT5G17530	7	6	0	6	6	6	6	6	6	6	7
AT3G43600	7	6	0	6	4	6	6	6	6	6	7
AT2G35120	6	6	0	6	4	6	6	6	6	6	7
AT4G09800	5	7	0	7	5	7	7	7	7	7	7
AT2G41740	5	7	0	7	5	7	7	7	7	7	7
AT4G01050	5	7	0	7	7	7	7	7	7	7	7
AT3G12580	5	7	0	7	7	7	7	7	7	7	7
AT5G08530	5	7	2	7	7	7	7	7	7	7	7
AT5G61780	7	7	2	7	7	7	7	7	7	7	7
AT5G15090	7	7	1	7	7	7	7	7	7	7	7
AT2G21870	7	7	0	7	7	7	7	7	7	7	7
AT3G20050	7	7	0	7	7	7	7	7	7	7	7
AT1G56340	7	7	0	7	7	7	7	7	7	7	7
AT1G29150	7	7	0	7	7	7	7	7	7	7	7
AT4G05180	7	7	0	7	7	7	7	7	7	7	7
AT4G33090	7	7	0	7	7	7	7	7	7	7	7
AT3G06650	7	7	0	7	7	7	7	7	7	7	7
AT2G44350	7	7	0	7	7	7	7	7	7	7	7
AT3G07770	7	7	0	7	7	7	7	7	7	7	7
AT4G37930	7	7	0	7	7	7	7	7	7	7	7
AT4G16660	7	7	0	7	7	7	7	7	7	7	7
AT3G55800	7	7	0	7	7	7	7	7	7	7	7
AT4G08390	7	7	0	7	7	7	7	7	7	7	7
AT1G62750	7	7	0	7	7	7	7	7	7	7	7
AT1G21670	7	7	0	7	7	7	7	7	7	7	7
AT1G20960	7	7	0	7	7	7	7	7	7	7	7
AT3G04790	7	7	0	7	7	7	7	7	7	7	7
AT5G43330	7	7	0	7	7	7	7	7	7	7	7
AT3G19170	7	7	0	7	7	7	7	7	7	7	7
AT1G55480	7	7	0	7	7	7	7	7	7	7	7
AT1G06680	7	7	0	7	7	7	7	7	7	7	7
AT1G80560	7	7	0	7	7	7	7	7	7	7	7
AT1G03130	7	7	0	7	7	7	7	7	7	7	7
AT3G13470	7	7	0	7	7	7	7	7	7	7	7
AT3G08940	7	7	0	7	7	7	7	7	7	7	7
AT1G57720	7	7	0	7	7	7	7	7	7	7	7
AT3G63140	7	7	0	7	7	7	7	7	7	7	7
AT5G10360	7	7	0	7	7	7	7	7	7	7	7
AT3G23990	7	7	0	7	7	7	7	7	7	7	7
AT4G39660	7	7	0	7	7	7	7	7	7	7	7
AT1G14810	7	7	0	7	7	7	7	7	7	7	7
AT3G14420	7	7	0	7	7	7	7	7	7	7	7
AT2G21170	7	6	0	6	7	7	7	7	7	7	7
AT4G26900	7	6	0	6	7	7	7	7	7	7	7
AT2G20580	7	5	0	7	7	7	7	7	7	7	7
AT3G59920	7	5	0	7	7	7	7	7	7	7	7
AT1G06430	7	7	0	7	7	7	5	7	7	7	7
AT1G70580	7	7	0	7	7	7	5	7	7	7	7
AT3G27690	7	7	0	7	7	7	5	7	7	7	7
AT4G10450	7	7	0	7	7	5	5	7	7	7	7
AT5G11170	7	7	0	7	7	5	7	7	7	7	7
AT1G29880	7	7	0	7	7	5	7	7	7	7	7
AT5G15450	7	7	0	7	7	5	7	7	7	7	7
AT4G34200	7	7	0	7	5	7	7	7	7	7	7
AT3G54050	7	7	0	7	4	7	7	7	7	7	7
AT4G11420	7	7	0	7	4	7	7	7	7	7	7
AT3G15360	7	5	0	7	4	7	7	7	7	7	7
AT5G26830	7	7	0	7	2	7	7	7	7	7	7
AT3G07720	5	7	0	7	2	7	7	7	7	7	7
AT5G51820	5	7	0	7	0	7	7	7	7	7	7
AT2G40840	5	7	0	7	0	7	7	7	7	7	7
AT1G70730	7	7	0	7	0	7	7	7	7	7	7
AT4G20850	7	7	0	7	0	7	7	7	7	7	7
AT1G06950	7	7	0	7	0	7	7	7	7	7	7
AT2G47390	7	7	0	7	0	7	7	7	7	7	7
AT5G17330	7	7	0	7	0	7	7	7	7	7	7
AT2G21390	7	5	0	7	0	7	7	7	7	7	7
AT3G16480	7	4	0	7	0	7	5	7	7	7	7
AT2G43350	7	5	0	6	0	6	4	6	6	6	7
AT5G66150	7	7	0	7	0	7	4	6	6	7	7
AT1G09100	7	7	0	7	0	7	2	7	7	7	7
OG2300_2	7	7	0	7	0	7	0	7	7	7	7
AT3G22400	7	7	5	7	3	7	3	3	3	7	7
AT2G37770	6	7	7	7	3	3	3	3	3	7	7
AT1G51410	7	7	7	7	0	3	0	3	3	7	7
OG1817_1	7	7	7	7	0	2	0	7	7	7	7
AT2G26390	7	7	7	7	0	0	2	7	7	7	7
OG2326_2	7	7	7	7	5	0	0	7	7	7	7
AT1G34030	7	7	5	7	7	0	0	7	7	7	7
OG2462_1	7	6	5	6	6	6	0	6	6	6	7
OG3438_1	5	6	6	6	6	6	0	6	6	6	7
AT2G21590	5	6	6	6	5	5	2	5	6	6	7
AT5G62700	5	6	7	7	5	5	0	7	7	7	7
AT5G15520	5	7	7	7	7	7	2	7	7	7	7
OG1342_1	4	7	7	7	7	7	0	7	7	7	7
OG2968_2	5	7	5	7	7	7	0	7	7	7	7
AT5G45775	7	7	5	7	7	7	0	7	7	7	7
OG1813_1	7	6	6	6	7	7	0	7	7	7	7
OG1050_2	7	6	7	6	7	7	0	7	7	7	7
OG4614_1	7	5	7	7	7	7	0	7	7	7	7
OG1817_2	7	7	7	7	7	7	0	7	7	7	7
OG1703_1	7	7	7	7	7	7	0	7	7	7	7
OG2619_2	7	7	7	7	7	7	0	7	7	7	7
AT3G27840	7	7	7	7	7	7	0	7	7	7	7
OG3168_1	7	7	7	7	7	7	0	7	7	7	7
AT3G09640	7	7	7	7	7	7	0	7	7	7	7
AT1G07940	7	7	7	7	7	7	0	7	7	7	7
OG4037_1	7	7	7	7	7	7	0	7	7	7	7
OG4398_1	7	7	7	7	7	7	0	7	7	7	7
OG5980_1	7	7	7	7	7	7	0	7	7	7	7
OG7156_1	7	7	7	7	7	7	0	7	7	7	7
OG5091_1	7	7	7	7	7	7	0	7	7	7	7
AT1G56410	7	7	7	7	7	7	0	7	7	7	7
OG507_2	7	7	7	7	5	7	0	7	7	7	7
OG1715_1	7	6	6	6	2	5	0	5	6	6	7
AT3G17760	7	7	7	7	1	7	0	7	7	7	7
AT5G26120	7	7	7	7	0	7	0	7	7	7	7
OG3498_1	7	7	7	7	0	7	0	7	7	7	7
OG4603_1	7	7	7	7	0	7	0	7	7	7	7
OG5213_1	7	7	7	7	0	7	0	7	7	7	7
OG698_2	7	7	7	7	0	7	0	7	7	7	7
OG322_2	7	7	7	7	0	7	0	7	7	7	7
OG1795_2	7	7	4	7	0	7	0	7	7	7	7
OG863_2	7	4	4	7	0	7	0	7	7	7	7
OG1023_1	7	1	5	7	0	7	0	7	7	7	7
OG2651_2	7	0	4	7	4	7	0	7	7	7	7
OG4057_2	7	0	7	7	5	7	0	7	7	7	7
OG1220_1	7	0	7	7	7	7	0	7	7	7	7
OG3033_2	7	0	5	7	7	7	0	7	7	7	7
OG4656_2	5	0	0	7	5	7	0	7	7	7	7
OG4424_2	7	0	0	7	7	7	0	7	7	7	7
AT5G45020	7	0	0	7	7	7	2	7	7	7	7
AT3G11050	7	0	0	7	7	7	5	7	7	7	7
AT2G18020	7	0	0	7	7	7	7	7	7	7	7
AT1G33140	7	1	0	7	7	7	7	7	7	7	7
AT3G13580	7	0	0	7	7	5	7	7	7	7	7
AT3G48870	5	0	0	7	7	5	7	7	7	7	7
AT3G18190	4	0	0	7	7	7	7	7	7	7	7
AT2G13360	7	0	0	7	7	2	7	7	7	7	7
AT5G49460	7	0	4	7	5	0	7	7	7	7	7
AT1G18500	7	0	5	7	7	0	7	7	7	7	7
AT4G11010	7	0	5	7	7	0	7	7	7	7	7
AT2G17420	6	0	6	6	7	0	7	7	7	7	7
AT2G01140	7	0	7	7	7	0	7	7	7	7	7
AT1G07930	4	0	7	7	7	2	7	7	7	7	7
AT5G56030	7	0	7	7	7	5	7	7	6	7	7
AT3G01500	5	0	7	7	7	7	7	7	7	7	7
AT3G17390	5	0	7	7	7	7	7	7	7	7	7
AT3G09840	7	0	7	7	5	7	7	7	7	7	7
AT4G30910	7	0	7	7	7	7	5	7	7	7	7
AT4G04040	7	0	7	7	7	7	6	7	7	7	7
AT5G09810	7	0	7	7	7	7	7	7	7	7	7
AT4G33010	7	0	7	7	7	7	7	7	7	7	7
AT2G20260	7	0	7	7	7	7	7	7	7	7	7
AT3G50820	7	0	7	7	7	7	7	7	7	7	7
AT5G50370	7	0	7	7	7	7	7	7	7	7	7
AT3G06050	7	0	6	7	7	7	7	7	7	7	7
AT3G54960	7	0	6	6	7	7	7	7	7	7	7
AT5G61170	7	0	4	7	7	7	7	7	7	7	7
AT1G77940	7	0	5	6	6	6	6	6	6	6	7
AT3G45940	5	0	0	0	7	7	0	7	7	7	7
OG4136_2	7	0	0	0	7	7	0	7	7	7	7
OG1460_3	7	0	0	0	7	7	0	7	7	7	7
AT5G58800	7	0	0	0	7	5	5	7	7	7	7
AT5G14740	7	0	0	0	7	7	7	7	7	7	7
AT5G35360	7	0	0	0	7	7	7	7	7	7	7
AT2G38040	5	0	0	0	7	7	7	7	7	7	7
AT4G23400	0	0	0	0	7	5	7	5	5	7	7
AT4G39210	0	0	0	0	6	5	5	6	6	6	7
AT3G18780	0	0	0	0	7	5	5	7	7	7	7
AT1G54270	0	0	0	0	7	5	7	7	7	7	7
AT4G34870	0	0	0	0	7	6	7	6	7	7	7
AT5G15650	0	0	0	0	7	7	7	7	7	7	7
AT2G36580	0	0	0	0	7	7	7	7	7	7	7
AT1G72610	0	0	0	0	7	7	7	7	7	7	7
AT4G12730	0	0	0	0	7	7	7	7	7	7	7
AT5G11520	0	0	0	0	7	7	7	7	7	7	7
AT3G05900	0	0	0	0	7	7	7	7	7	7	7
AT5G10450	0	0	0	0	7	7	7	7	7	7	7
AT2G32240	0	0	0	0	7	7	7	7	7	7	7
AT3G15730	0	0	0	0	7	7	7	7	7	7	7
AT1G78830	0	0	0	0	7	7	7	7	7	7	7
AT3G01280	0	0	0	0	7	7	7	7	7	7	7
AT3G14940	0	0	0	0	7	7	7	7	7	7	7
AT2G21130	0	0	0	0	7	7	5	6	7	7	7
AT1G33600	0	0	0	0	7	7	5	7	7	7	7
AT3G53750	0	0	0	0	7	7	5	7	7	7	7
AT1G20630	0	0	0	0	5	7	5	7	7	7	7
AT3G10520	0	0	0	0	5	7	7	7	7	7	7
AT4G23680	0	0	0	0	3	5	7	7	7	7	7
AT1G63460	0	0	0	0	4	4	6	6	6	6	7
AT3G27830	0	0	0	0	7	0	5	7	7	7	7
AT1G52230	0	0	0	0	7	0	5	7	7	7	7
AT3G43810	0	0	0	0	7	0	7	7	7	7	7
AT2G40300	0	0	0	0	7	0	7	7	7	7	7
ATCG00350	0	0	0	0	7	0	7	7	7	7	7
AT5G41790	0	0	0	0	7	0	7	7	7	7	7
AT5G65430	0	0	0	0	7	0	7	7	7	7	7
AT1G07790	0	0	0	0	7	0	7	7	7	7	7
AT1G48030	0	0	0	0	7	0	7	7	7	7	7
AT3G12780	0	0	0	0	7	0	7	7	7	7	7
AT1G20010	0	0	0	0	7	0	7	7	7	7	7
AT3G02530	7	0	0	0	7	0	7	7	7	7	7
AT4G29060	7	0	0	0	7	0	7	7	7	7	7
AT3G16140	7	0	0	0	7	0	5	7	7	7	7
AT5G56600	7	0	0	0	5	0	5	7	7	7	7
OG3837_2	7	0	0	0	5	0	0	7	7	7	7
AT1G26480	7	0	0	0	3	0	1	7	7	7	7
OG750_1	7	0	0	0	0	2	0	7	7	7	7
OG6946_2	7	0	0	0	0	1	0	7	7	7	7
AT5G36700	7	0	0	0	0	0	0	7	7	7	7
OG5619_2	7	0	0	0	0	0	0	7	7	7	7
AT1G33120	5	0	0	0	0	0	0	7	7	7	7
AT3G24360	5	0	0	0	0	0	2	7	7	7	7
AT2G18450	7	0	0	0	0	0	2	7	7	7	7
AT1G70980	7	0	0	0	0	2	5	7	7	7	7
AT5G48480	7	0	0	0	0	0	6	7	7	7	7
AT1G12900	7	0	0	0	0	0	7	7	7	7	7
AT3G16430	7	0	0	0	0	0	7	7	7	7	7
AT1G69740	7	0	0	0	0	0	7	7	7	7	7
AT1G64190	7	0	0	0	0	0	7	7	7	7	7
AT3G48730	7	0	0	0	0	0	7	7	7	7	7
AT5G04140	7	0	0	0	0	0	7	7	7	7	7
AT1G36160	7	0	0	0	0	0	7	7	7	7	7
AT1G23310	7	0	0	0	0	0	7	7	7	7	7
AT5G04590	7	0	0	0	0	0	7	7	7	7	7
AT3G59970	7	0	0	0	0	0	7	7	7	7	7
AT1G75600	7	0	0	0	0	0	7	7	7	7	7
AT5G25780	5	0	0	0	0	0	7	7	7	7	7
AT1G65970	5	0	0	0	0	0	5	7	7	7	7
AT1G47250	5	0	0	0	0	0	5	7	7	7	7
AT1G66980	0	0	0	0	0	0	2	7	7	7	7
AT2G02930	0	0	0	0	0	0	2	7	7	7	7
AT3G60900	0	0	0	0	0	0	2	7	7	7	7
AT1G20260	0	0	0	0	0	0	2	7	7	7	7
AT1G02950	0	0	0	0	0	0	2	7	7	7	7
AT1G13370	0	0	0	0	0	0	0	7	7	7	7
OG8246_3	0	0	0	0	0	0	0	7	7	7	7
OG3051_2	0	0	0	0	0	0	0	7	7	7	7
ATCG01050	0	0	0	0	0	0	0	7	7	7	7
OG8998_2	0	0	0	0	0	0	0	7	7	7	7
AT2G26380	0	0	0	0	0	0	0	7	7	7	7
AT1G04820	0	0	0	0	0	0	0	7	7	7	7
OG575_5	0	0	0	0	0	0	0	7	7	7	7
OG1132_4	0	0	0	0	0	0	0	7	7	7	7
AT5G02570	0	0	0	0	0	0	0	7	7	7	7
AT4G19400	0	0	0	0	0	0	0	7	7	7	7
OG921_4	0	0	0	0	0	0	0	7	7	7	7
AT4G26390	0	0	0	0	0	0	0	7	7	7	7
AT2G42270	0	0	0	0	0	0	0	7	7	7	7
AT1G60750	0	0	0	0	0	0	0	6	6	6	7
AT1G04580	0	0	0	0	0	0	0	6	6	6	7
OG5548_3	0	0	0	0	0	0	0	6	6	6	7
OG207_3	0	0	0	0	0	0	0	6	6	6	7
AT1G11440	0	0	0	0	0	2	0	7	7	7	7
OG2080_4	0	0	0	0	0	2	0	7	7	7	7
OG348_4	0	0	0	0	4	0	0	7	7	7	7
OG404_3	0	0	0	0	5	0	0	7	7	7	7
OG4478_2	0	0	0	0	7	0	0	7	7	7	7
OG2565_3	0	0	0	0	7	0	0	7	7	7	7
AT1G23490	0	0	0	0	4	0	4	7	7	7	7
AT1G78860	0	0	0	0	4	0	5	7	7	7	7
AT4G29350	0	0	0	0	4	0	7	7	7	7	7
AT4G19410	0	0	0	0	2	0	7	7	7	7	7
AT5G52640	0	0	0	0	0	2	7	7	7	7	7
ATCG00120	0	0	0	0	0	2	7	7	7	7	7
AT4G29010	2	0	0	0	0	0	7	7	7	7	7
AT4G23670	0	0	0	0	0	0	7	7	7	7	7
AT1G66200	0	0	0	0	0	0	7	7	7	7	7
AT5G37600	0	0	0	0	0	0	7	7	7	7	7
AT4G25100	0	0	0	0	0	0	7	7	7	7	7
AT4G09320	0	0	0	0	0	0	7	7	7	7	7
AT2G21660	0	0	0	0	0	0	7	7	7	7	7
AT3G56090	0	0	0	0	0	0	7	7	7	7	7
AT3G04120	0	0	0	0	0	0	7	7	7	7	7
AT5G18170	0	0	0	0	0	0	7	7	7	7	7
AT5G08670	0	0	0	0	0	0	7	7	7	7	7
ATMG01190	0	0	0	0	0	0	7	7	7	7	7
AT1G56190	0	0	0	0	0	0	7	7	7	7	7
AT1G29920	0	0	0	0	0	0	7	7	7	7	7
AT1G78850	0	0	0	0	0	0	7	7	7	7	7
AT1G76030	0	0	0	0	0	0	7	7	7	7	7
AT3G02080	0	0	0	0	0	0	7	7	7	7	7
AT4G02520	0	0	0	0	0	0	7	7	7	7	7
AT1G02920	0	0	0	0	0	0	7	7	7	7	7
AT2G33150	0	0	0	0	0	0	7	7	7	7	7
AT5G48180	0	0	0	0	0	0	7	7	7	7	7
AT3G16400	0	0	0	0	0	0	7	7	7	7	7
AT3G16410	0	0	0	0	0	0	7	7	7	7	7
AT1G51980	0	0	0	0	0	0	7	7	7	7	7
AT1G12270	0	0	0	0	0	0	7	7	7	7	7
AT1G31180	0	0	0	0	0	0	7	7	7	7	7
AT5G42270	0	0	0	0	0	0	7	7	7	7	7
AT1G50250	0	0	0	0	0	0	7	7	7	7	7
AT2G17630	0	0	0	0	0	0	7	7	7	7	7
AT1G13060	0	0	0	0	0	0	7	7	7	7	7
AT4G14030	0	0	0	0	0	0	7	7	7	7	7
AT1G21680	0	0	0	0	0	0	7	7	7	7	7
AT2G21250	0	0	0	0	0	0	7	7	7	7	7
AT4G34230	0	0	0	0	0	0	7	7	7	7	7
AT5G10540	0	0	0	0	0	0	7	7	7	7	7
AT3G53730	0	0	0	0	0	0	7	7	7	7	7
AT4G03520	0	0	0	0	0	0	7	7	7	7	7
AT1G03680	0	0	0	0	0	0	7	7	7	7	7
AT5G59910	0	0	0	0	0	0	7	7	7	7	7
AT3G02230	0	0	0	0	0	0	7	7	7	7	7
AT2G19760	0	0	0	0	0	0	7	7	7	7	7
AT1G66970	0	0	0	0	0	0	7	7	7	7	7
AT1G07920	0	0	0	0	0	0	7	7	7	7	7
AT4G38740	0	0	0	0	0	0	7	6	7	7	7
AT1G36240	0	0	0	0	0	0	6	6	6	6	7
AT2G35690	0	0	0	0	0	0	5	7	7	7	7
AT1G60740	0	0	0	0	0	0	5	7	7	7	7
AT1G49630	0	0	0	0	0	0	5	7	7	7	7
AT1G75780	0	0	0	0	0	0	5	7	7	7	7
AT3G27850	0	0	0	0	0	0	5	7	7	7	7
AT5G03340	0	0	0	0	0	0	5	7	7	7	7
AT1G50010	0	0	0	0	0	0	5	7	7	7	7
AT5G50950	0	0	0	0	0	0	5	7	7	7	7
AT4G14060	0	0	0	0	0	0	5	7	7	7	7
AT4G00430	0	0	0	0	0	0	5	5	5	7	7
AT3G60330	0	0	0	0	0	0	5	5	3	7	7
AT5G37780	0	0	0	0	0	0	5	7	3	7	7
AT1G45145	0	0	0	0	0	0	6	3	3	7	7
AT3G16450	0	0	0	0	0	0	7	3	3	7	7
AT5G19440	0	0	0	0	0	3	6	3	3	7	7
