Gene	PHYPA	ORYSJ	MAIZE	Anc5	SOLTU	MEDTR	ARATH	Anc4	Anc3	Anc2	Anc1
OG4153_2	4	-1	-1	-1	4	0	-1	4	4	4	4
AT5G40290	4	-1	-1	-1	4	0	0	4	4	4	4
AT5G41100	4	-1	-1	-1	4	2	4	4	4	4	4
AT2G21190	4	-1	-1	-1	0	-1	4	4	4	4	4
AT2G35736	4	-1	-1	-1	0	-1	4	4	4	4	4
AT4G32880	4	-1	-1	-1	0	1	4	4	4	4	4
AT1G14140	4	-1	-1	-1	0	0	4	4	4	4	4
AT3G52070	4	-1	-1	-1	0	0	4	4	4	4	4
AT2G21340	4	-1	-1	-1	0	0	4	4	4	4	4
AT1G15240	4	-1	-1	-1	0	0	4	4	4	4	4
AT5G55210	4	-1	-1	-1	0	0	4	4	4	4	4
AT5G05360	4	-1	-1	-1	0	0	4	4	4	4	4
AT5G03910	4	-1	-1	-1	0	0	4	4	4	4	4
AT4G28820	4	-1	-1	-1	0	0	4	4	4	4	4
AT3G49590	4	-1	-1	-1	4	0	4	4	4	4	4
AT4G20380	4	-1	-1	-1	4	0	4	4	4	4	4
AT5G19850	4	-1	-1	-1	4	0	4	4	4	4	4
AT1G53030	4	-1	-1	-1	4	0	4	4	4	4	4
AT5G52980	4	-1	-1	-1	-1	0	4	4	4	4	4
AT2G41945	4	-1	-1	-1	-1	0	4	4	4	4	4
AT4G34330	4	-1	-1	-1	0	0	4	6	4	4	4
AT5G11600	1	-1	-1	-1	0	0	4	4	4	4	4
AT3G07060	1	-1	-1	-1	0	0	4	4	4	4	1
DUMMY684	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G01770	0	0	4	4	2	1	1	1	4	4	4
AT5G14760	0	0	4	4	4	1	1	1	4	4	4
AT5G15630	-1	0	4	4	-1	1	1	1	4	4	3
AT4G24710	-1	0	4	4	-1	1	1	1	4	4	4
AT5G03140	-1	0	4	4	-1	1	1	1	4	4	4
AT3G05940	-1	0	4	4	4	1	1	1	4	4	4
AT5G03555	-1	0	4	4	4	1	1	1	4	4	4
AT3G10210	-1	0	4	4	4	1	1	1	4	4	4
AT5G13240	-1	0	4	4	1	1	1	1	4	4	4
AT3G51895	-1	0	4	4	1	0	1	1	4	4	4
AT4G38650	-1	2	4	4	0	1	1	1	4	4	4
AT3G27060	-1	4	4	4	0	1	1	1	4	4	4
OG2830_1	4	4	4	4	0	1	-1	1	4	4	4
AT3G04950	4	4	4	4	0	1	1	1	4	4	4
AT5G45600	4	0	4	4	0	1	1	1	4	4	4
AT1G52530	4	0	4	4	0	1	1	1	4	4	4
AT1G22630	4	7	0	4	0	1	1	1	4	4	4
DUMMY685	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT5G01770	2	2	-1	2	-1	-1	0	3	3	2	2
AT5G13260	2	2	-1	2	-1	-1	3	3	3	2	2
AT2G47980	2	2	-1	2	3	-1	3	3	3	2	2
AT4G30930	2	2	0	2	2	0	3	3	3	2	2
AT4G31790	2	2	0	2	2	3	3	3	3	2	2
AT2G38670	2	2	2	2	4	3	3	3	3	2	2
AT3G50210	2	2	2	2	0	3	3	3	3	2	2
AT3G58560	2	2	2	2	-1	3	3	3	3	2	2
AT1G67140	2	2	2	2	-1	3	3	3	3	2	2
AT1G30000	2	2	2	2	-1	3	3	3	3	3	2
AT4G19490	2	2	-1	2	-1	3	3	3	3	2	2
AT4G33120	2	2	-1	2	-1	3	3	3	3	2	2
AT5G14720	2	2	0	2	-1	3	3	3	3	2	2
AT2G25170	2	2	0	2	-1	3	3	3	3	2	2
OG10068_1	2	2	0	2	-1	3	-1	3	3	2	2
AT5G63960	4	2	0	2	-1	3	3	3	3	2	2
AT5G64940	4	2	0	2	-1	4	3	3	3	2	2
DUMMY686	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT2G43850	-1	0	2	2	2	-1	1	2	2	2	2
AT5G06300	-1	0	2	2	2	-1	4	2	2	2	2
AT1G20350	-1	0	2	2	2	-1	0	2	2	2	2
AT1G73000	-1	0	-1	2	2	-1	0	2	2	2	2
AT4G20200	-1	4	0	2	2	-1	0	2	2	2	2
AT4G25200	-1	1	0	2	2	-1	0	2	2	2	2
AT3G53340	-1	-1	0	2	2	-1	0	2	2	2	2
AT3G02190	-1	-1	0	2	2	-1	0	2	2	2	2
AT4G38900	-1	-1	1	2	2	-1	4	2	2	2	2
AT1G62200	-1	-1	2	2	2	-1	4	2	2	2	2
AT1G79630	-1	-1	2	2	2	-1	4	2	2	2	2
AT2G27960	-1	-1	2	2	4	-1	4	2	2	2	2
AT4G28070	-1	-1	2	2	-1	-1	4	2	2	2	2
AT5G17790	-1	-1	0	2	-1	-1	4	2	2	2	2
AT4G19610	-1	-1	0	2	-1	0	4	2	2	2	2
DUMMY687	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G42470	7	-1	-1	-1	1	3	6	6	6	6	6
AT1G26820	7	-1	-1	-1	-1	0	6	6	6	6	6
AT3G07130	7	-1	-1	-1	-1	6	6	6	6	6	6
AT4G14070	7	-1	-1	-1	-1	6	6	6	6	6	6
AT4G23430	7	-1	-1	-1	6	6	6	6	6	6	6
AT4G06744	-1	-1	-1	-1	0	6	6	6	6	6	6
AT4G35985	-1	-1	-1	-1	0	6	6	6	6	6	6
AT4G34138	-1	-1	-1	-1	0	6	6	6	6	6	6
AT4G34131	-1	-1	-1	-1	0	6	6	6	6	6	6
AT4G27870	-1	-1	-1	-1	0	4	6	6	6	6	6
AT4G27560	-1	-1	-1	-1	0	4	6	6	6	6	6
AT1G78270	-1	-1	-1	-1	0	1	6	6	6	6	6
AT1G52820	-1	-1	-1	-1	0	7	1	6	6	6	6
AT2G41630	-1	-1	-1	-1	0	7	6	6	6	6	6
AT5G04940	-1	-1	-1	-1	-1	7	6	6	6	6	6
AT5G24090	-1	-1	-1	-1	1	7	6	6	6	6	6
AT4G33720	-1	-1	-1	-1	1	7	6	6	6	6	6
AT1G21400	-1	-1	-1	-1	1	0	4	6	6	6	6
AT4G27570	-1	-1	-1	-1	1	-1	1	6	6	6	6
AT5G53820	-1	-1	-1	-1	1	-1	6	6	6	6	6
AT3G57090	-1	-1	-1	-1	1	-1	6	6	6	6	6
AT4G08850	-1	-1	-1	-1	1	4	6	6	6	6	6
AT5G02590	-1	-1	-1	-1	1	6	6	6	6	6	6
AT5G40390	-1	-1	-1	-1	1	6	3	6	6	6	6
AT3G57020	-1	-1	-1	-1	-1	6	3	6	6	6	6
AT1G01420	-1	-1	-1	-1	-1	6	6	6	6	6	6
AT2G42010	-1	-1	-1	-1	-1	6	6	6	6	6	6
AT4G20840	-1	-1	-1	-1	-1	6	6	6	6	6	6
AT2G15480	-1	-1	-1	-1	-1	6	6	6	6	6	6
AT1G50060	-1	-1	-1	-1	-1	6	6	6	6	6	6
AT1G01390	-1	-1	-1	-1	-1	6	1	6	6	6	6
AT5G22850	-1	-1	-1	-1	-1	6	1	6	6	6	6
AT5G43910	-1	-1	-1	-1	-1	6	1	6	6	6	6
AT5G43590	-1	-1	-1	-1	-1	6	1	6	6	6	6
AT3G59100	-1	-1	-1	-1	-1	6	1	6	6	6	6
AT1G05680	-1	-1	-1	-1	-1	6	1	6	6	6	6
AT2G26740	-1	-1	-1	-1	-1	6	7	6	6	6	6
AT5G01750	-1	-1	-1	-1	-1	6	7	6	6	6	6
AT3G20820	-1	-1	-1	-1	-1	6	7	6	6	6	6
AT1G14210	-1	-1	-1	-1	-1	6	7	6	6	6	6
AT4G20830	-1	-1	-1	-1	7	6	7	6	6	6	6
AT5G54960	-1	-1	-1	-1	7	6	7	6	6	6	6
OG447_4	-1	-1	-1	-1	7	6	-1	6	6	6	6
OG2837_3	-1	-1	-1	-1	7	6	-1	6	6	6	6
AT5G07970	-1	-1	-1	-1	-1	4	4	6	6	6	6
AT5G44020	-1	-1	-1	-1	-1	4	7	6	6	6	6
AT4G19810	-1	-1	-1	-1	-1	7	7	6	6	6	6
AT5G01330	-1	-1	-1	-1	-1	7	7	6	6	6	6
AT5G59880	-1	-1	-1	-1	6	7	7	6	6	6	6
AT1G29470	-1	-1	-1	-1	6	-1	7	6	6	6	6
AT1G09320	-1	-1	-1	-1	6	-1	4	6	6	6	6
AT4G09510	-1	-1	-1	-1	6	-1	6	6	6	6	6
AT5G59150	-1	-1	-1	-1	6	-1	6	6	6	6	6
AT4G12980	-1	-1	-1	-1	6	-1	6	6	6	6	6
AT1G05560	-1	-1	-1	-1	6	0	6	6	6	6	6
AT2G23770	-1	-1	-1	-1	6	4	6	6	6	6	6
AT5G59700	-1	-1	-1	-1	6	4	1	6	6	6	6
AT5G43580	-1	-1	-1	-1	6	0	1	6	6	6	6
AT5G64640	-1	-1	-1	-1	6	6	1	6	6	6	6
AT4G03070	-1	-1	-1	-1	6	6	1	6	6	6	6
AT4G22690	-1	-1	-1	-1	6	6	7	6	6	6	6
AT1G05530	-1	-1	-1	-1	6	6	6	6	6	6	6
AT2G29720	-1	-1	-1	-1	6	6	6	6	6	6	6
AT3G09490	-1	-1	-1	-1	6	6	6	6	6	6	6
AT2G31790	-1	-1	-1	-1	6	6	6	6	6	6	6
AT4G01130	-1	-1	-1	-1	6	6	6	6	6	6	6
AT1G53440	-1	-1	-1	-1	6	6	6	6	6	6	6
OG4551_2	-1	-1	-1	-1	6	6	-1	6	6	6	6
OG881_1	-1	-1	-1	-1	6	6	-1	6	6	6	6
OG2571_1	-1	-1	-1	-1	6	6	-1	6	6	6	6
OG187_5	-1	-1	-1	-1	6	6	-1	6	6	6	6
AT4G20800	-1	-1	-1	-1	6	6	0	6	6	6	6
AT1G26355	-1	-1	-1	-1	6	4	0	6	6	6	6
OG799_4	-1	-1	-1	-1	6	4	-1	6	6	6	6
OG4089_3	-1	-1	-1	-1	6	7	-1	6	6	6	6
OG11750_1	-1	-1	-1	-1	6	7	-1	6	6	6	7
OG969_4	-1	-1	-1	-1	6	3	-1	6	6	6	3
OG450_5	-1	-1	-1	-1	6	3	-1	6	6	6	6
OG2720_3	-1	-1	-1	-1	1	3	-1	6	6	6	6
OG3710_2	-1	-1	-1	-1	7	3	-1	6	6	6	6
OG1991_1	-1	-1	-1	-1	7	3	-1	6	6	6	6
AT1G04040	-1	-1	-1	-1	6	3	3	6	6	6	6
AT5G44400	-1	-1	-1	-1	6	3	3	6	6	6	6
AT5G42180	-1	-1	-1	-1	-1	3	3	6	6	6	6
AT1G61820	-1	-1	-1	-1	-1	3	3	3	6	6	6
AT2G02100	-1	-1	-1	-1	6	0	3	3	6	6	6
AT3G28200	-1	-1	-1	-1	3	0	3	6	6	6	6
DUMMY688	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT3G16340	6	0	1	6	6	7	6	6	6	6	6
AT2G34510	-1	0	1	6	6	7	6	6	6	6	6
AT3G01490	-1	0	4	6	6	4	6	6	6	6	6
AT3G48410	-1	0	6	6	6	4	6	6	6	6	6
OG1060_3	-1	0	6	6	6	6	-1	6	6	6	6
AT1G74290	-1	0	0	6	6	6	0	6	6	6	6
AT1G07000	-1	0	0	6	6	6	6	6	6	6	6
AT2G43820	-1	0	0	6	6	6	6	6	6	6	6
AT4G35160	-1	0	-1	6	6	6	6	6	6	6	6
AT5G35910	-1	0	-1	6	6	6	6	6	6	6	6
AT1G67830	-1	0	-1	6	6	6	6	6	6	6	6
AT5G59890	-1	0	-1	6	6	-1	6	6	6	6	6
AT2G23620	-1	1	-1	6	6	-1	6	6	6	6	6
AT1G01750	-1	1	-1	6	-1	-1	6	6	6	6	6
AT5G64030	0	1	0	6	6	7	6	6	6	6	6
AT5G26310	-1	1	7	6	6	6	6	6	6	6	6
AT5G36180	-1	1	0	6	6	6	6	6	6	6	6
AT4G14090	-1	1	0	6	6	-1	6	6	6	6	6
AT1G53430	-1	1	0	6	6	0	6	6	6	6	6
AT1G12550	-1	3	0	6	6	0	6	6	6	6	6
AT1G35140	-1	3	4	6	6	0	6	6	6	6	6
AT3G55470	-1	1	4	6	6	0	6	6	6	6	6
AT1G75120	-1	1	6	6	6	0	6	6	6	6	6
AT5G04330	-1	0	3	6	6	0	6	6	6	6	6
AT5G42800	-1	0	1	6	6	0	6	6	6	6	6
AT2G36800	-1	1	1	6	6	0	6	6	6	6	6
AT5G39090	-1	6	1	6	6	0	6	6	6	6	6
AT5G37980	-1	6	1	6	-1	0	6	6	6	6	6
DUMMY689	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G17050	4	0	3	3	-1	-1	3	3	3	3	3
AT2G43360	4	-1	3	3	-1	-1	3	3	3	3	3
AT2G40800	4	-1	0	3	-1	-1	3	3	3	3	3
AT3G23780	0	-1	0	3	-1	-1	3	3	3	3	3
AT3G02320	-1	-1	0	3	-1	-1	4	3	3	3	3
AT1G45545	-1	-1	4	3	-1	-1	4	3	3	3	3
AT1G21880	-1	-1	4	3	-1	-1	3	3	3	3	3
AT1G20696	-1	-1	2	3	-1	-1	3	3	3	3	3
AT3G30841	-1	-1	0	3	-1	-1	3	3	3	3	3
AT4G25840	-1	-1	0	3	-1	-1	3	3	3	3	3
AT3G53390	-1	-1	0	3	-1	-1	3	3	3	3	3
AT1G54090	-1	-1	3	3	-1	-1	3	3	3	3	3
AT4G24490	-1	-1	3	3	-1	-1	3	3	3	3	3
AT2G40890	-1	-1	3	3	-1	-1	3	3	3	3	3
AT3G08910	-1	-1	3	3	-1	-1	3	3	3	3	3
AT1G21380	-1	-1	3	3	-1	-1	3	3	3	3	3
AT1G29370	-1	-1	3	3	-1	-1	3	3	3	3	3
AT2G25310	-1	-1	3	3	-1	-1	3	3	3	3	3
AT1G18260	-1	-1	3	3	-1	-1	3	3	3	3	3
AT2G18770	-1	-1	3	3	-1	4	3	3	3	3	3
AT5G60920	-1	-1	3	2	-1	-1	3	3	3	3	3
AT4G24330	-1	-1	0	2	-1	-1	3	3	3	3	3
AT3G02875	-1	-1	0	3	3	-1	3	3	3	3	3
AT1G24300	-1	-1	3	3	3	-1	3	3	3	3	3
AT3G59260	-1	-1	3	3	4	-1	0	3	3	3	7
AT5G50460	-1	-1	3	3	3	-1	0	3	3	3	3
AT5G60220	-1	-1	3	3	3	-1	0	3	3	3	3
AT2G24850	-1	3	3	3	3	-1	0	3	3	3	3
AT1G69990	-1	3	3	3	0	-1	0	3	3	3	3
AT2G39030	-1	-1	3	3	0	-1	0	3	3	3	3
AT3G16700	-1	-1	3	3	-1	-1	0	3	3	3	3
AT5G09740	-1	-1	3	3	-1	-1	0	3	3	3	3
AT3G13190	-1	3	3	3	-1	-1	0	3	3	3	3
AT2G28815	-1	3	3	3	-1	-1	0	3	3	3	3
AT1G56130	-1	0	3	3	-1	-1	0	3	3	3	3
OG1493_1	-1	0	3	3	-1	-1	-1	3	3	3	3
AT3G46920	-1	3	3	3	-1	-1	4	3	3	3	3
AT4G10730	-1	3	3	3	-1	-1	4	3	3	3	3
AT4G35350	-1	3	3	3	-1	-1	4	3	3	3	3
AT4G28410	-1	3	3	3	-1	-1	4	3	3	3	3
AT4G11740	-1	3	3	3	-1	-1	3	3	3	3	3
AT5G04990	-1	3	3	3	-1	-1	3	3	3	3	3
AT5G61900	-1	3	3	3	-1	-1	3	3	3	3	3
AT5G45130	-1	3	3	3	-1	-1	3	3	3	3	3
AT3G49560	-1	3	3	3	-1	-1	3	3	3	3	3
AT2G01600	-1	3	3	4	-1	-1	3	3	3	3	3
AT2G28490	-1	3	0	3	-1	-1	3	3	3	3	3
AT1G78150	-1	3	0	3	-1	-1	3	3	3	3	3
AT2G29080	0	3	-1	3	-1	-1	3	3	3	3	3
AT1G25220	0	3	3	3	-1	-1	3	3	3	3	3
AT1G58280	3	3	3	3	-1	-1	3	3	3	3	3
AT3G21140	3	3	3	3	-1	-1	3	3	3	3	3
AT5G10740	3	3	3	3	-1	-1	3	3	3	3	3
AT4G31780	3	3	3	3	-1	-1	3	3	3	3	3
AT5G26742	3	3	3	3	-1	-1	3	3	3	3	3
AT5G22020	3	3	3	3	-1	-1	3	3	3	3	3
AT5G16780	3	3	3	3	3	-1	3	3	3	3	3
AT4G36910	3	3	3	3	3	-1	3	3	3	3	3
AT2G42210	3	3	3	3	3	-1	3	3	3	3	3
AT2G37340	3	3	3	3	4	-1	3	3	3	3	3
AT1G73990	3	3	3	3	4	-1	3	3	3	3	3
AT2G39960	3	3	-1	3	-1	-1	3	3	3	3	3
AT5G17440	3	3	-1	3	-1	-1	3	3	3	3	3
AT3G10620	3	3	-1	3	-1	2	3	3	3	3	3
AT1G33170	3	3	-1	3	-1	-1	3	3	3	4	3
DUMMY690	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT4G17660	1	2	4	2	2	2	0	2	2	2	1
OG10321_1	1	2	2	2	2	2	-1	2	2	2	1
AT1G65030	1	2	2	2	2	2	2	2	2	2	1
AT1G53590	1	2	2	2	2	2	2	2	2	2	1
AT5G05970	1	7	2	2	2	2	2	2	2	2	1
AT1G05140	1	0	2	2	2	2	4	2	2	2	1
AT4G15640	1	0	2	2	-1	2	2	2	2	2	1
OG4098_2	1	0	2	2	2	2	-1	2	2	2	6
OG2221_1	1	1	2	2	3	2	-1	2	2	2	1
DUMMY691	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G48430	3	-1	-1	-1	-1	-1	1	3	7	7	7
AT1G16720	7	-1	-1	-1	-1	-1	3	3	7	7	7
AT3G51440	7	-1	-1	-1	-1	0	3	3	7	7	7
OG2513_1	7	-1	-1	-1	-1	3	-1	3	7	7	7
AT4G26620	7	-1	-1	-1	-1	3	3	3	3	7	7
AT3G10350	-1	-1	-1	-1	-1	3	3	3	3	7	7
AT3G56860	-1	-1	-1	-1	-1	3	3	3	3	7	7
AT5G60490	-1	-1	-1	-1	-1	3	4	3	3	7	7
AT1G50700	-1	-1	-1	-1	-1	3	1	3	3	7	7
AT3G62020	-1	-1	-1	-1	-1	3	3	3	7	7	7
AT5G15530	0	-1	-1	-1	-1	3	3	3	7	7	7
AT1G71820	3	-1	-1	-1	-1	3	3	3	7	7	3
DUMMY721	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G48480	-1	-1	0	7	-1	3	3	3	3	7	7
AT1G11360	-1	-1	0	7	7	3	3	3	3	7	7
AT4G04720	-1	-1	7	7	7	3	7	3	3	7	7
AT5G16590	-1	-1	7	7	4	3	7	3	3	7	7
AT4G04610	-1	-1	7	7	0	-1	3	3	3	7	7
DUMMY728	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G32520	-1	4	4	2	2	2	1	2	2	2	2
AT1G28960	-1	4	-1	2	2	2	2	2	2	2	2
AT1G78240	-1	4	-1	2	4	2	2	2	2	2	2
ATCG00330	-1	4	-1	2	-1	2	2	2	2	2	2
AT1G78260	-1	4	2	2	-1	2	2	2	2	2	2
AT3G57300	-1	4	-1	2	0	2	4	2	2	2	2
AT3G02050	-1	4	-1	4	0	2	4	2	2	2	2
DUMMY729	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G17200	1	1	4	1	1	-1	1	1	1	1	1
AT5G43720	1	1	-1	1	1	1	1	1	1	1	1
AT1G75380	1	0	-1	1	1	1	1	1	1	1	1
AT5G08630	1	0	0	1	1	1	1	1	1	1	1
AT1G54390	1	0	1	1	1	1	1	1	1	1	1
AT5G18640	1	0	1	1	1	-1	1	4	1	1	1
DUMMY730	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT2G18600	2	0	3	3	3	3	0	3	3	3	2
AT2G27460	2	0	4	3	3	3	3	3	3	3	2
AT3G54170	2	2	3	3	3	2	3	3	3	3	2
AT3G22845	2	3	3	3	3	0	3	3	3	3	2
OG1748_2	2	3	3	3	3	3	-1	3	3	3	2
AT3G10860	2	3	3	3	3	3	3	3	3	3	2
AT5G48440	2	3	3	3	-1	3	3	3	3	3	2
AT1G27530	2	3	3	3	2	3	3	3	3	3	2
AT3G57650	2	0	3	3	2	4	3	3	3	3	2
DUMMY734	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT5G39720	-1	3	0	3	4	-1	0	6	6	6	6
AT4G21323	-1	3	3	3	-1	-1	0	6	6	6	6
AT4G21326	-1	0	1	3	-1	-1	0	6	6	6	6
AT1G28610	-1	0	3	3	-1	-1	0	6	6	6	6
AT5G44440	-1	0	3	3	1	7	0	6	6	6	6
DUMMY736	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT2G40435	-1	4	1	4	0	-1	1	1	1	4	4
AT5G55125	-1	4	4	4	0	1	1	1	1	4	4
AT2G40320	-1	4	4	4	0	1	0	1	1	4	4
AT3G17470	-1	4	4	4	1	1	0	1	1	4	4
AT2G42005	-1	0	4	4	0	-1	0	1	1	4	4
DUMMY737	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G45170	7	-1	7	7	2	-1	2	7	7	7	7
AT1G51360	0	-1	7	7	-1	0	2	7	7	7	7
AT1G21170	0	-1	7	7	-1	-1	2	7	7	7	7
AT2G43945	0	-1	0	7	-1	-1	2	7	7	7	7
AT1G04630	2	-1	2	7	-1	-1	2	7	7	7	7
AT2G47250	2	-1	2	7	-1	7	2	7	7	7	7
AT3G11270	-1	-1	2	7	-1	2	2	7	7	7	7
DUMMY738	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G01210	0	0	1	1	1	0	4	4	4	1	1
AT2G30320	0	0	1	1	4	0	4	4	4	1	1
AT1G04780	0	0	2	1	4	0	4	4	4	1	1
AT2G02810	0	0	0	1	4	4	4	4	4	1	1
AT4G38270	0	0	0	1	1	4	4	4	4	1	1
AT3G49250	0	0	-1	1	-1	4	4	4	4	1	1
AT3G46450	1	0	0	1	-1	0	4	4	4	1	1
AT2G16530	0	-1	0	1	-1	0	4	4	4	1	1
DUMMY740	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G66950	-1	3	-1	3	6	6	0	6	6	6	6
AT2G47150	-1	3	-1	3	6	6	0	6	6	6	6
AT3G53160	-1	3	0	3	6	6	0	6	6	6	6
AT5G64210	-1	3	3	3	6	0	0	6	6	6	6
AT3G26760	-1	3	3	3	6	1	3	6	6	6	6
AT3G26770	-1	3	0	3	6	0	3	6	6	6	6
AT4G34880	-1	3	-1	3	6	0	6	6	6	6	6
AT3G46830	-1	4	-1	3	6	7	6	6	6	6	6
DUMMY741	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G34420	-1	2	0	2	2	-1	1	2	2	2	2
AT4G36520	-1	2	0	2	1	-1	1	2	2	2	2
AT2G47370	-1	2	0	2	-1	-1	1	3	2	2	2
AT3G14750	0	2	0	2	-1	2	1	2	2	2	2
AT3G54870	0	2	0	2	-1	-1	1	2	2	2	2
AT5G23490	1	2	0	2	-1	-1	1	2	2	2	2
AT5G47430	2	2	0	2	-1	-1	1	2	2	2	2
AT5G35338	2	2	0	2	-1	-1	0	2	2	2	2
AT5G62270	2	2	0	2	-1	-1	2	2	2	2	2
AT3G55020	2	2	0	2	-1	-1	2	2	2	2	2
AT3G18270	2	2	0	2	1	-1	2	2	2	2	2
AT2G43210	2	2	0	2	0	-1	2	2	2	2	2
AT5G40340	-1	2	0	2	0	-1	2	2	2	2	2
AT3G14130	3	2	0	2	0	-1	4	2	2	2	2
AT2G01950	-1	2	0	2	0	-1	4	2	2	2	2
AT5G23190	-1	2	0	2	0	-1	4	2	2	2	2
AT3G11397	-1	2	-1	2	0	-1	4	2	2	2	2
DUMMY742	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G51680	-1	7	7	7	0	6	7	6	6	6	6
AT3G21240	0	7	7	7	6	6	7	6	6	6	6
AT5G35160	6	7	7	7	6	6	7	6	6	6	6
AT2G02990	6	7	7	7	6	6	6	6	6	6	6
AT4G21210	1	7	7	7	6	6	6	6	6	6	6
AT4G34860	6	7	7	7	7	6	6	6	6	6	6
AT2G25540	6	7	7	7	6	3	0	6	6	6	6
AT3G26430	-1	7	7	7	6	1	0	6	6	6	6
DUMMY743	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G44770	-1	1	1	4	0	4	4	4	4	4	4
AT4G21750	-1	1	1	4	0	4	4	4	4	4	4
AT3G23090	-1	1	1	1	0	4	4	4	4	4	4
AT4G35870	-1	1	1	1	0	4	4	4	4	4	4
AT5G09400	-1	1	1	1	4	4	4	4	4	4	4
AT4G38150	-1	1	1	1	4	4	4	4	4	4	4
AT5G44150	-1	1	0	1	4	4	4	4	4	4	4
AT2G45430	-1	1	0	1	0	4	4	4	4	4	4
AT1G63900	-1	1	0	1	4	-1	4	4	4	4	4
AT4G29820	-1	1	1	1	4	-1	4	4	4	4	4
AT2G02220	-1	1	-1	1	4	-1	4	4	4	4	4
AT3G60620	-1	-1	1	1	4	4	4	4	4	4	4
AT4G17085	0	-1	1	1	4	4	4	4	4	4	4
AT2G03670	4	-1	1	1	4	4	4	4	4	4	4
AT1G33270	4	0	1	1	4	4	4	4	4	4	4
AT3G03900	4	0	1	1	4	4	4	4	4	4	4
AT4G31720	4	1	1	1	4	4	4	4	4	4	4
AT5G08330	4	1	1	1	4	4	4	4	4	4	4
AT4G14305	4	1	1	1	4	4	4	4	4	4	4
AT1G80900	4	1	1	1	4	4	4	4	4	4	4
AT3G19490	4	1	1	1	4	4	4	4	4	1	4
AT4G36730	4	1	1	1	4	4	4	4	4	1	4
AT2G40760	4	1	1	1	-1	4	4	4	4	1	4
AT1G55970	4	1	1	1	-1	4	4	4	4	1	4
AT2G19385	4	1	1	1	0	4	4	4	4	1	4
DUMMY744	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
OG2321_2	0	3	-1	3	-1	4	-1	4	3	3	3
OG7872_2	-1	3	-1	3	-1	4	-1	4	4	3	3
OG1822_3	-1	3	3	3	-1	4	-1	4	4	3	3
OG8372_1	0	3	3	3	4	4	-1	4	4	3	3
OG6136_1	0	3	3	3	1	4	-1	4	6	3	3
DUMMY745	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT2G02850	-1	1	4	6	6	6	3	6	6	6	6
AT3G57010	-1	-1	4	6	6	6	3	6	6	6	6
AT5G04280	-1	-1	4	3	6	-1	3	6	6	6	6
OG1053_3	-1	-1	4	6	6	3	-1	6	6	6	6
OG141_2	-1	7	4	6	6	7	-1	6	6	6	6
DUMMY747	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT5G41240	6	6	0	6	7	0	0	6	6	6	6
AT3G29970	6	6	0	6	6	0	2	6	6	6	6
AT5G67150	-1	6	0	6	6	0	2	6	6	6	6
AT1G20560	-1	6	0	6	0	0	3	6	6	6	6
AT5G53370	-1	6	0	6	7	1	3	6	6	6	6
DUMMY748	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT4G38410	0	3	3	3	7	-1	6	6	6	6	6
AT5G59160	0	3	4	3	6	-1	6	6	6	6	6
AT5G49770	0	3	0	3	3	3	6	6	6	6	6
AT3G28930	0	3	3	3	3	3	6	6	6	6	6
AT5G47530	0	3	3	3	0	3	0	6	6	6	6
DUMMY749	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G11800	0	2	-1	2	0	4	4	4	4	4	4
AT3G14172	-1	2	-1	2	0	4	4	4	4	4	4
AT5G16720	-1	2	0	2	0	-1	4	4	4	4	4
AT1G79460	-1	0	0	2	0	4	4	4	4	4	4
AT3G03810	-1	0	0	2	-1	4	4	4	4	4	4
AT5G52882	-1	1	0	2	-1	4	4	4	4	4	4
AT5G41330	-1	0	-1	2	1	4	4	4	4	4	4
