Loci	PHYPA	ORYSJ	MAIZE	Anc5	SOLTU	MEDTR	ARATH	Anc4	Anc3	Anc2	Anc1
OG6842_3	-2	-1	-2	1	-2	-2	-2	-2	-2	1	1
OG6842_4	-2	3	-2	1	-2	-2	-2	-2	-2	1	1
OG6858_1	-2	1	-1	1	-2	-2	-2	-2	-2	1	1
OG6858_2	-2	-1	-2	1	-2	-2	-2	-2	-2	1	1
OG6858_3	-2	-1	-2	1	-2	-2	-2	-2	-2	1	1
OG6858_4	-2	1	-2	1	-2	-2	-2	-2	-2	1	1
OG6858_5	-2	1	-2	1	-2	-2	-2	-2	-2	1	1
OG6871_1	-2	-2	-2	-2	1	2	-2	2	1	1	1
OG6871_2	-2	-2	-2	-2	-1	2	-2	2	1	1	1
OG6871_3	-2	-2	-2	-2	1	-2	-2	-2	1	1	1
AT3G57080	-2	-2	-2	-2	1	3	0	3	3	1	1
AT2G41340	-2	-2	-2	-2	-1	-2	-1	3	3	1	1
AT5G51840	1	1	3	1	-1	1	1	1	1	1	1
OG6902_2	-2	-2	-2	-2	1	-2	-2	-2	1	1	1
AT5G53330	1	1	1	1	1	1	1	1	1	1	1
OG6910_2	-2	-2	-2	-2	1	-2	-2	-2	1	1	1
OG6915_1	-2	1	1	1	0	0	-2	0	0	1	1
AT1G10522	-2	-2	-2	-2	1	1	1	1	1	1	1
AT3G10130	-1	1	1	1	2	1	1	1	1	1	1
OG6916_2	-2	-2	-1	1	-2	-2	-2	-2	-2	1	1
AT5G26030	-2	1	1	1	1	2	2	2	1	1	1
OG6922_2	-2	-2	-1	1	-2	2	-2	2	1	1	1
AT4G08690	-2	1	1	1	1	1	1	1	1	1	1
AT1G22180	-2	-2	-2	-2	-2	1	3	1	1	1	1
AT2G26610	3	1	1	1	-2	2	-1	2	1	1	1
AT3G33530	1	-2	-2	-2	-2	-2	2	2	1	1	1
AT5G08040	-1	-1	3	1	1	1	1	1	1	1	1
OG6944_2	-2	1	-2	1	-2	-2	-2	-2	-2	1	1
AT2G07734	-2	1	1	1	1	1	1	1	1	1	1
ATMG00290	-2	-2	-1	1	-2	-2	1	1	1	1	1
AT4G37040	1	1	1	1	1	1	1	1	1	1	1
OG6955_2	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT3G08960	-1	-1	1	1	1	1	1	1	1	1	1
OG6956_2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT5G05700	3	1	1	1	1	1	1	1	1	1	1
AT3G11240	-2	-2	-2	-2	-2	-2	0	1	1	1	1
AT4G31460	3	1	-1	1	1	1	1	1	1	1	1
OG6983_2	-2	-2	3	1	-2	-2	-2	-2	-2	1	1
AT5G56850	1	-2	-2	-2	-1	3	-1	1	1	1	1
OG6984_2	1	-2	-2	-2	1	-2	-2	-2	1	1	1
AT5G60340	-1	0	-1	1	1	1	1	1	1	1	1
OG6985_2	-2	-2	-2	-2	-1	-2	-2	-2	1	1	1
AT2G43330	-2	-1	1	1	1	1	1	1	1	1	1
OG6992_2	-2	-2	-2	-2	-2	3	-2	1	1	1	1
AT1G79270	-2	-1	0	0	-2	1	3	1	1	1	1
AT1G09810	-2	-2	-1	0	2	-2	0	0	1	1	1
AT1G67310	-2	-2	-2	-2	1	1	1	1	1	1	1
OG6996_2	-2	-2	-2	-2	-2	3	-2	1	1	1	1
AT1G60660	1	1	-1	1	1	1	1	1	1	1	1
OG7004_2	-2	-1	-2	1	-2	-2	-2	-2	-2	1	1
AT4G25020	1	1	1	1	1	1	-1	1	1	1	1
AT1G33520	-2	-2	-2	-2	-2	-2	1	1	1	1	1
AT4G37510	1	-1	1	1	-1	3	3	3	3	1	1
OG7011_2	-2	-2	-2	-2	-2	3	-2	3	3	1	1
AT5G61200	1	-2	-2	-2	-1	-1	-1	0	0	0	1
AT5G07890	-2	-2	-2	-2	-2	-2	0	0	0	0	1
AT5G06420	1	3	3	3	1	1	1	1	1	1	1
AT1G01350	-2	-2	-2	-2	-2	-2	-1	1	1	1	1
AT5G13050	-1	1	-1	1	1	1	1	1	1	1	1
OG7022_2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT1G67490	1	1	-1	1	-2	1	1	1	1	1	1
AT1G24320	-2	-2	-2	-2	-2	1	1	1	1	1	1
AT1G11400	1	1	1	1	1	1	1	1	1	1	1
OG7033_2	-2	-2	-1	1	-2	-2	-2	-2	-2	1	1
AT5G57035	-2	-2	-2	-2	-1	1	0	1	1	1	1
AT2G19410	-2	-2	-2	-2	-2	-2	-1	1	1	1	1
AT5G46420	1	0	-1	1	1	1	1	1	1	1	1
OG7045_2	-2	-2	1	1	-2	-2	-2	-2	-2	1	1
AT5G58110	1	1	1	1	-2	2	2	2	1	1	1
OG7057_2	1	-1	-2	1	-2	-2	-2	-2	-2	1	1
AT4G15610	-2	-1	1	1	-1	1	1	1	1	1	1
AT3G06390	-2	-2	-1	1	-2	-2	0	1	1	1	1
AT5G26040	-1	3	0	1	1	1	1	1	1	1	1
OG7067_2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT4G25550	1	1	-1	1	-1	1	1	1	1	1	1
OG7071_2	-2	-2	-2	-2	1	-2	-2	-2	1	1	1
AT2G24090	1	1	1	1	1	1	-1	1	1	1	1
OG7078_2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT5G14240	1	1	0	1	1	1	1	1	1	1	1
OG7082_2	-2	-2	1	1	-2	-2	-2	-2	-2	1	1
AT1G34300	1	1	-1	1	1	-1	3	1	1	1	1
OG7083_2	-2	-2	-2	-2	-2	1	-2	1	1	1	1
AT5G40890	-2	-2	1	1	-1	1	1	1	1	1	1
AT3G27170	-2	-2	-2	-2	1	0	1	1	1	1	1
AT1G55325	-1	-2	1	1	-2	1	1	1	1	1	1
OG7088_2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT4G10100	1	1	-2	1	1	1	1	1	1	1	1
AT3G15290	1	1	1	1	1	-1	1	1	1	1	1
OG7105_2	-2	-2	-2	-2	-2	1	-2	1	1	1	1
AT3G52230	1	-2	-2	-2	1	1	1	1	1	1	1
OG7107_2	-2	-2	-2	-2	-2	1	-2	1	1	1	1
AT4G29430	-2	-1	1	1	1	1	1	1	1	1	1
AT2G19720	-2	-2	-2	-2	-1	-2	-1	1	1	1	1
OG7111_1	-2	-1	1	1	1	1	-2	1	1	1	1
OG7111_2	-2	1	-2	1	-2	-2	-2	-2	-2	1	1
AT1G20575	1	1	1	1	1	1	1	1	1	1	1
OG7121_2	-2	-2	-2	-2	-2	1	-2	1	1	1	1
OG7133_1	1	-1	0	0	-2	-2	-2	-2	-2	0	1
AT1G20050	-1	-1	1	1	1	1	1	1	1	1	1
OG7140_2	-2	-2	-1	1	-2	-2	-2	-2	-2	1	1
AT3G27930	2	-1	1	1	3	-1	1	1	1	1	1
OG7145_2	-2	1	-2	1	-2	-2	-2	-2	-2	1	1
AT2G40316	3	-2	-2	-2	-1	-1	1	1	1	1	1
OG7147_2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT1G80350	1	1	1	1	0	1	1	1	1	1	1
OG7151_2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT1G60170	1	1	1	1	1	1	1	1	1	1	1
OG7158_2	-2	-1	-2	1	-2	-2	-2	-2	-2	1	1
AT1G08750	3	0	1	1	1	1	1	1	1	1	1
OG7161_2	-2	-2	-2	-2	1	-2	-2	-2	1	1	1
AT4G38240	-1	1	1	1	-1	1	1	1	1	1	1
OG7169_2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT5G42130	1	1	-1	1	1	1	1	1	1	1	1
OG7177_2	-2	-2	-2	-2	-1	-2	-2	-2	1	1	1
AT5G04920	1	1	1	1	1	1	1	1	1	1	1
OG7182_2	-2	-2	-1	1	-2	-2	-2	-2	-2	1	1
AT5G13530	-2	-2	-2	-2	-2	1	1	1	1	1	1
OG7190_2	-2	1	-1	1	-2	-1	-2	1	1	1	1
AT5G17570	-1	-1	1	1	1	1	3	1	1	1	1
AT3G03500	-2	-2	-2	-2	-2	-2	1	1	1	1	1
AT5G10810	1	-1	0	1	3	-1	3	1	1	1	1
OG7203_2	-2	-2	1	1	-2	-2	-2	-2	-2	1	1
AT4G38440	1	-1	1	1	-2	1	1	1	1	1	1
OG7214_2	1	-2	-2	-2	-2	3	-2	1	1	1	1
AT3G27050	1	1	-1	1	1	1	1	1	1	1	1
OG7217_2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
OG7227_1	-2	1	-1	1	-2	-2	-2	-2	-2	1	1
OG7233_1	-2	1	1	1	1	1	-2	1	1	1	1
AT5G12240	1	3	0	3	1	1	1	1	1	1	1
OG7241_2	-2	-2	-2	-2	-1	-2	-2	-2	1	1	1
AT2G21150	1	1	1	1	1	1	1	1	1	1	1
OG7242_2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
OG7245_1	-2	-1	1	1	-2	-2	-2	-2	-2	1	1
AT4G32690	1	1	1	1	1	3	1	1	1	1	1
OG7248_2	-2	-2	-2	-2	-2	1	-2	1	1	1	1
AT5G56280	1	1	1	1	1	1	1	1	1	1	1
AT4G26430	-2	-2	-2	-2	-2	-2	1	1	1	1	1
AT5G12190	2	1	1	1	1	1	1	1	1	1	1
OG7260_2	-2	-2	1	1	-2	-2	-2	-2	-2	1	1
AT5G50100	1	-1	-1	1	3	3	3	3	3	3	1
OG7262_2	-2	-2	1	1	-2	-2	-2	-2	-2	3	1
AT3G50560	2	1	1	1	-1	1	1	1	1	1	1
OG7263_2	-2	-2	-2	-2	1	-2	-2	-2	1	1	1
AT5G39600	1	-1	1	1	1	1	1	1	1	1	1
OG7265_2	-2	-2	-2	-2	-2	-1	-2	1	1	1	1
AT5G67385	-2	-1	3	3	-1	1	1	1	1	1	1
AT3G49970	-2	-2	-2	-2	-2	-1	-1	1	1	1	1
AT1G53710	-1	-2	-2	-2	1	1	1	1	1	1	1
OG7303_2	-2	-2	-2	-2	-1	-2	-2	-2	1	1	1
AT5G24810	1	-1	1	1	1	1	1	1	1	1	1
OG7308_2	3	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
OG7309_1	-2	1	1	1	2	2	-2	2	2	1	1
AT4G28300	-2	-2	-2	-2	2	3	1	1	1	1	1
AT3G24160	1	1	1	1	1	1	1	1	1	1	1
OG7314_2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT3G09720	-1	-1	1	1	1	1	1	1	1	1	1
OG7319_2	-2	-2	-1	1	-2	-2	-2	-2	-2	1	1
AT5G60590	1	1	1	1	1	1	1	1	1	1	1
OG7324_2	-2	-2	-2	-2	-2	-1	-2	1	1	1	1
AT5G27290	2	-1	1	1	3	3	3	3	3	1	1
OG7334_2	-2	-2	-1	1	-2	-2	-2	-2	-2	1	1
AT1G60160	-2	1	1	1	1	3	-1	1	1	1	1
AT1G03360	1	1	1	1	1	1	1	1	1	1	1
OG7338_2	-2	-2	-2	-2	-2	-1	-2	1	1	1	1
AT1G18480	-1	-1	1	1	1	1	1	1	1	1	1
OG7339_2	-2	-2	-2	-2	-2	-1	-2	1	1	1	1
AT1G10270	-2	1	1	1	1	-2	1	1	1	1	1
OG7341_2	-2	-2	-2	-2	-2	1	-2	1	1	1	1
AT5G38600	-1	3	1	1	1	1	1	1	1	1	1
AT1G67210	-2	-2	-2	-2	-2	-2	0	1	1	1	1
AT1G34420	-2	1	-1	1	1	-2	0	1	1	1	1
OG7345_2	-2	-2	-2	-2	-2	3	-2	1	1	1	1
AT1G72480	-2	-1	1	1	3	1	1	1	1	1	1
OG7352_2	-2	-2	-1	1	1	-2	-2	-2	1	1	1
AT5G17900	1	1	1	1	1	1	1	1	1	1	1
AT4G08580	-2	-2	-2	-2	-2	-2	1	1	1	1	1
AT5G49210	-1	3	-1	1	1	3	1	1	1	1	1
OG7363_2	-2	-2	-2	-2	-2	-1	-2	1	1	1	1
AT5G64510	3	1	1	1	1	-1	-1	1	1	1	1
OG7388_2	-2	-2	-2	-2	-2	1	-2	1	1	1	1
AT5G49940	-1	1	1	1	1	1	1	1	1	1	1
AT1G62710	-2	1	-1	1	-1	1	3	1	1	1	1
OG7411_2	-2	1	-1	1	-2	-2	-2	-2	-2	1	1
AT1G30480	1	1	1	1	1	1	1	1	1	1	1
OG7418_2	-2	-2	0	1	-2	-2	-2	-2	-2	1	1
AT3G56120	1	3	1	1	1	1	1	1	1	1	1
OG7421_2	-2	-2	-2	-2	3	-2	-2	-2	1	1	1
AT1G72560	1	-2	-2	-2	1	1	1	1	1	1	1
AT3G16150	-2	3	-1	3	-1	-2	-1	1	1	1	1
OG7423_2	-2	-2	-2	-2	-2	1	-2	1	1	1	1
AT4G08960	1	1	1	1	1	1	3	1	1	1	1
OG7427_2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT3G60500	1	1	1	1	-2	1	1	1	1	1	1
AT3G12990	-2	-2	-2	-2	-2	-1	-1	1	1	1	1
AT5G57300	1	1	1	1	1	1	1	1	1	1	1
OG7432_2	-2	-2	0	1	-2	-2	-2	-2	-2	1	1
AT5G01990	-1	-1	1	1	3	-1	3	3	3	1	1
AT5G52820	1	1	1	1	1	1	1	1	1	1	1
OG7439_2	-2	0	-2	1	-2	-2	-2	-2	-2	1	1
AT5G11240	1	0	-2	1	1	1	1	1	1	1	1
AT2G39970	-1	-1	3	1	-1	3	1	3	1	1	1
OG7463_2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT1G30570	-2	-2	-2	-2	1	1	1	1	1	1	1
AT1G72175	3	1	-2	1	1	-1	1	1	1	1	1
AT1G22510	-2	-2	-2	-2	-2	1	1	1	1	1	1
AT1G12770	2	3	1	1	3	1	3	1	1	1	1
OG7473_2	-2	3	-2	1	-2	-2	-2	-2	-2	1	1
AT3G59690	-2	-1	0	3	-2	1	3	1	1	1	1
AT2G43680	-2	-2	-2	-2	-2	-2	1	1	1	1	1
AT2G43760	2	1	1	1	1	1	1	1	1	1	1
OG7478_2	-2	-2	-2	-2	-2	1	-2	1	1	1	1
AT4G30890	1	1	1	1	1	1	1	1	1	1	1
OG7482_2	-2	-2	-1	1	-2	-2	-2	-2	-2	1	1
AT3G21640	1	1	1	1	1	1	1	1	1	1	1
OG7485_2	-2	0	-2	1	-2	-2	-2	-2	-2	1	1
AT4G00585	-1	-1	1	1	3	3	1	3	3	1	1
OG7489_2	-2	-2	1	1	-2	-2	-2	-2	-2	1	1
AT1G22800	1	1	-1	1	1	1	1	1	1	1	1
OG7492_2	-2	-2	1	1	-2	-2	-2	-2	-2	1	1
AT5G25760	1	3	3	3	1	1	1	1	1	1	1
OG7497_2	-2	-2	3	3	-2	-2	-2	-2	-2	1	1
AT3G07750	1	1	1	1	1	-1	1	1	1	1	1
OG7499_2	-2	-2	-1	1	-2	-2	-2	-2	-2	1	1
AT4G33460	-1	-1	1	1	1	-1	3	1	1	1	1
OG7501_2	-2	-2	-2	-2	-2	1	-2	1	1	1	1
AT4G12790	1	3	3	3	1	1	1	1	1	1	1
OG7506_2	-2	3	-2	3	-2	-2	-2	-2	-2	1	1
AT1G14710	-2	3	3	3	1	-1	1	1	1	1	1
OG7510_2	-2	3	-2	1	-2	1	-2	1	1	1	1
AT3G23540	-2	-1	1	1	1	1	1	1	1	1	1
AT4G14290	-2	-2	-2	-2	-2	-1	-1	1	1	1	1
OG7547_1	-2	-1	1	1	-2	-2	-2	-2	-2	1	1
OG7547_2	-2	-2	-1	1	-2	-2	-2	-2	-2	1	1
AT2G36230	1	1	1	1	1	2	2	2	1	1	1
OG7552_2	-2	-2	1	1	-2	-2	-2	-2	-2	1	1
AT5G07910	1	-1	1	1	1	1	1	1	1	1	1
OG7556_2	-2	-2	-2	-2	-1	-2	-2	-2	1	1	1
AT4G20130	1	0	1	1	1	1	1	1	1	1	1
OG7561_2	-2	-2	-2	-2	-1	-2	-2	-2	1	1	1
AT3G09250	-2	1	1	1	1	1	1	1	1	1	1
OG7568_2	-2	1	-2	1	-1	-2	-2	-2	1	1	1
AT4G39470	1	1	1	1	1	1	-1	1	1	1	1
OG7575_2	-2	-2	-2	-2	1	-2	-2	-2	1	1	1
AT5G62575	-1	-1	3	2	-2	2	1	1	1	1	1
AT3G47833	-2	-2	-1	2	-2	-2	1	1	1	1	1
AT4G13500	1	1	1	1	1	1	1	1	1	1	1
AT2G05310	-2	-2	-2	-2	-2	-2	1	1	1	1	1
AT2G33255	1	1	1	1	2	2	2	2	2	1	1
OG7592_2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT2G16860	1	3	3	1	1	1	1	1	1	1	1
OG7593_2	-2	-2	-2	-2	-1	-2	-2	-2	1	1	1
AT5G66330	1	1	1	1	-2	1	-1	1	1	1	1
AT1G48160	1	1	1	1	1	1	1	1	1	1	1
OG7598_2	-2	-2	-1	1	-2	-2	-2	-2	-2	1	1
OG7599_1	1	1	1	1	1	1	-2	1	1	1	1
AT3G03330	1	-2	-2	-2	-2	-2	1	1	1	1	1
AT5G41050	-2	1	-1	1	1	1	1	1	1	1	1
AT3G26960	-2	-2	-2	-2	-2	1	3	1	1	1	1
AT5G15770	1	0	1	1	1	1	1	1	1	1	1
OG7605_2	-2	-1	-2	1	-2	-2	-2	-2	-2	1	1
AT4G19003	3	-2	-2	-2	1	1	1	1	1	1	1
OG7609_2	-2	-2	-2	-2	1	-2	-2	-2	1	1	1
AT1G48760	3	1	-1	1	2	2	2	2	2	1	1
OG7613_2	-2	-2	1	1	-2	-2	-2	-2	-2	1	1
AT3G32930	2	1	1	1	1	1	1	1	1	1	1
OG7624_2	-2	-2	-1	1	-2	-2	-2	-2	-2	1	1
AT4G13220	1	0	-2	3	3	1	1	1	1	1	1
OG7634_1	1	-2	-2	-2	-2	1	-2	1	1	1	1
AT2G34690	-2	2	2	2	1	-1	1	2	1	1	1
AT1G27480	1	1	-1	1	1	1	1	1	1	1	1
AT5G20935	1	-2	-2	-2	3	1	1	1	1	1	1
OG7641_2	-2	-2	-2	-2	-2	-1	-2	1	1	1	1
AT4G35490	1	1	-1	1	1	1	1	1	1	1	1
OG7649_2	-2	-2	1	1	-2	-2	-2	-2	-2	1	1
AT5G19630	1	-1	1	1	-1	3	3	3	3	1	1
OG7650_2	-2	-2	-2	-2	3	-2	-2	-2	3	1	1
AT1G07230	1	1	0	1	1	1	1	1	1	1	1
OG7651_2	-2	-2	1	1	-2	-2	-2	-2	-2	1	1
OG7652_1	-2	1	1	1	-2	1	-2	1	1	1	1
OG7652_2	-2	-2	-2	-2	-2	-1	-2	1	1	1	1
AT5G47680	1	1	1	1	1	1	1	1	1	1	1
OG7653_2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT3G47430	-1	-1	3	3	1	3	-1	1	1	1	1
OG7660_2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT5G48600	-1	1	-1	1	-1	1	1	1	1	1	1
OG7668_2	-2	-2	-2	-2	-2	-1	-2	1	1	1	1
AT5G20050	-2	-2	-2	-2	-2	-2	1	1	1	1	1
OG7689_1	-2	-1	1	1	3	3	-2	1	1	1	1
OG7689_2	-2	-2	3	1	-2	-2	-2	-2	-2	1	1
AT5G48120	-1	-2	-2	-2	-2	-1	1	1	1	1	1
OG7690_2	-2	-2	-2	-2	-2	1	-2	1	1	1	1
AT1G63310	-2	3	3	3	1	1	1	1	1	1	1
OG7706_2	-2	-2	3	3	1	-2	-2	-2	1	1	1
AT1G71440	-1	-2	-2	-2	0	1	1	1	1	1	1
OG7710_2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT1G33990	-2	1	1	1	1	1	1	1	1	1	1
AT4G09900	-2	-2	-2	-2	1	-2	0	1	1	1	1
AT5G51410	-1	1	1	1	1	2	2	2	2	1	1
OG7733_2	-2	-2	-1	1	-2	-2	-2	-2	-2	1	1
AT5G53310	1	-1	0	1	-1	1	1	1	1	1	1
OG7734_2	-2	-2	-2	-2	1	-2	-2	-2	1	1	1
AT1G06060	1	1	1	1	1	1	1	1	1	1	1
OG7736_2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT5G44240	1	-2	-2	-2	1	1	1	1	1	1	1
AT1G29040	1	2	2	2	1	1	1	1	1	1	1
OG7747_2	-2	-2	-2	-2	-2	3	-2	1	1	1	1
AT3G57000	-1	1	1	1	1	1	1	1	1	1	1
OG7753_2	-2	-2	-2	-2	-2	1	-2	1	1	1	1
AT5G66540	3	-1	1	1	1	1	1	1	1	1	1
OG7754_2	-2	1	-2	1	-2	-2	-2	-2	-2	1	1
AT3G54170	1	1	2	2	2	1	2	2	2	2	1
OG7761_2	-2	-2	-2	-2	-2	2	-2	2	2	2	1
AT3G54130	1	1	1	1	1	1	3	1	1	1	1
OG7763_2	-2	-2	0	1	-2	-2	-2	-2	-2	1	1
AT1G14820	1	-2	-2	-2	-1	1	0	1	1	1	1
OG7765_2	-2	-2	-2	-2	1	-2	-2	-2	1	1	1
AT4G35420	-1	-2	-2	-2	-1	-1	1	1	1	1	1
AT2G19340	3	-2	3	3	1	1	-1	1	1	1	1
AT4G29870	-2	-2	-1	3	-2	-2	1	1	1	1	1
AT5G26760	-1	-1	1	1	1	3	1	1	1	1	1
OG7789_2	-2	-2	-1	1	-2	-2	-2	-2	-2	1	1
AT1G25420	-1	1	1	1	-2	1	1	1	1	1	1
OG7791_2	1	-2	-1	1	-2	-2	-2	-2	-2	1	1
AT3G51980	1	1	-1	1	1	1	1	1	1	1	1
OG7793_2	-2	-2	-2	-2	-1	-2	-2	-2	1	1	1
AT4G01037	2	2	1	1	1	1	1	1	1	1	1
OG7794_2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT1G78995	0	-2	-2	-2	1	-1	1	1	1	1	1
AT5G05450	-1	-2	-2	-2	1	3	1	1	1	1	1
AT1G71370	-2	-2	-2	-2	-2	-2	-1	1	1	1	1
OG7810_1	-2	1	1	1	-2	-2	-2	-2	-2	1	1
OG7810_2	-2	-2	1	1	-2	-2	-2	-2	-2	1	1
AT2G47330	1	1	1	1	1	1	1	1	1	1	1
OG7820_2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT5G53650	1	-1	1	1	1	1	1	1	1	1	1
OG7821_2	-2	1	-2	1	-2	-2	-2	-2	-2	1	1
AT4G16765	-2	-2	3	3	1	1	1	1	1	1	1
OG7834_2	-2	-2	-2	-2	-2	1	-2	1	1	1	1
AT3G29090	1	1	1	1	1	-1	1	1	1	1	1
OG7837_2	-2	-2	-2	-2	-2	1	-2	1	1	1	1
AT1G18580	-2	1	1	1	1	1	1	1	1	1	1
OG7841_2	-2	-2	1	1	-2	-1	-2	1	1	1	1
AT1G08720	-2	-1	-1	1	-2	1	1	1	1	1	1
OG7855_2	-2	-2	1	1	-2	-2	-2	-2	-2	1	1
AT5G15550	1	1	1	1	0	1	1	1	1	1	1
OG7856_2	-2	-2	-2	-2	1	-2	-2	-2	1	1	1
AT2G27900	-2	1	1	1	-2	1	2	2	1	1	1
AT1G61670	1	1	3	1	1	3	1	1	1	1	1
OG7862_2	-2	-2	-2	-2	1	-2	-2	-2	1	1	1
AT1G78620	-1	1	1	1	1	-1	3	1	1	1	1
OG7866_2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT4G33480	2	0	-1	1	1	1	1	1	1	1	1
OG7868_2	-2	-2	-2	-2	-2	1	-2	1	1	1	1
AT5G44600	-1	1	-1	1	1	1	1	1	1	1	1
AT5G44590	-2	-2	-2	-2	-2	-2	-1	1	1	1	1
AT4G19150	1	1	1	1	1	1	1	1	1	1	1
OG7879_2	-2	-2	-1	1	-2	-2	-2	-2	-2	1	1
AT2G29210	-1	0	1	1	1	1	3	1	1	1	1
OG7880_2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT1G52980	-1	-1	0	1	1	1	1	1	1	1	1
OG7884_2	-2	-2	-2	-2	-2	1	-2	1	1	1	1
OG7902_1	2	-1	3	3	-2	3	-2	3	3	1	1
AT2G46100	-2	-2	-2	-2	1	-1	1	1	1	1	1
AT5G58740	1	3	-1	3	1	1	1	1	1	1	1
OG7908_2	-2	-2	3	3	-2	-2	-2	-2	-2	1	1
AT3G18580	1	3	3	3	-2	1	1	1	1	1	1
OG7910_2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT5G51740	1	0	1	1	1	3	1	1	1	1	1
OG7917_2	-2	-2	-2	-2	-2	1	-2	1	1	1	1
AT5G05210	3	-2	-2	-2	1	1	1	1	1	1	1
AT2G27750	-2	-2	-2	-2	-2	-2	-1	1	1	1	1
AT3G24190	-1	2	2	2	1	1	1	1	1	1	1
OG7927_2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT5G52960	-2	1	-1	1	-1	1	1	1	1	1	1
AT4G25720	-1	3	3	3	1	1	1	1	1	1	1
OG7942_2	-2	-2	-2	-2	-2	1	-2	1	1	1	1
AT1G14300	1	0	1	1	1	1	1	1	1	1	1
OG7943_2	-2	-2	-1	1	-2	-2	-2	-2	-2	1	1
AT3G20680	1	0	1	1	1	1	1	1	1	1	1
OG7944_2	-2	-2	-2	-2	-1	-2	-2	-2	1	1	1
OG7946_1	-1	1	1	1	-2	1	-2	1	1	1	1
AT3G27020	-2	-2	-2	-2	3	-2	1	1	1	1	1
AT5G41000	-2	-2	-2	-2	-2	-2	-1	1	1	1	1
AT3G55520	1	-2	1	1	1	1	1	1	1	1	1
AT1G70500	-2	-2	-2	-2	-2	1	-1	1	1	1	1
AT1G23460	-2	-2	-2	-2	-2	-2	1	1	1	1	1
AT2G01270	1	-1	1	1	1	1	1	1	1	1	1
AT1G15020	-2	-2	-2	-2	-2	-2	1	1	1	1	1
AT5G42920	1	1	1	1	1	1	1	1	1	1	1
AT1G45233	-2	-2	-2	-2	-2	-2	3	1	1	1	1
AT2G42070	-1	1	1	1	-2	1	1	1	1	1	1
OG7965_2	1	-2	1	1	-2	-2	-2	-2	-2	1	1
AT3G16760	1	1	1	1	1	1	1	1	1	1	1
OG7969_2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT3G18760	-1	-2	-2	-2	3	1	3	1	1	1	1
OG7974_2	-2	-2	-2	-2	-2	-1	-2	1	1	1	1
AT5G27740	1	1	-1	1	-2	1	1	1	1	1	1
OG7978_2	-2	-2	1	1	-2	3	-2	1	1	1	1
AT2G37990	1	1	1	1	1	1	1	1	1	1	1
OG7979_2	-2	-2	0	1	-2	-2	-2	-2	-2	1	1
AT5G50320	1	1	1	1	1	1	1	1	1	1	1
OG7989_2	-2	-2	1	1	-2	-2	-2	-2	-2	1	1
AT1G03760	1	1	1	1	0	3	1	1	1	1	1
OG7991_2	-2	-2	-1	1	-2	-2	-2	-2	-2	1	1
AT1G15060	1	1	1	1	1	1	1	1	1	1	1
OG7995_2	-2	-2	-2	-2	-1	-2	-2	-2	1	1	1
AT1G08680	-2	1	3	1	1	1	1	1	1	1	1
AT3G26990	1	-2	-2	-2	1	1	1	1	1	1	1
AT1G50430	-1	0	1	1	-1	-1	1	1	1	1	1
OG8002_2	-2	-2	-2	-2	1	-2	-2	-2	1	1	1
AT5G06680	0	1	1	1	1	1	1	1	1	1	1
OG8005_2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT2G35720	1	0	1	1	1	1	1	1	1	1	1
OG8014_2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT5G59610	1	1	1	1	1	0	1	1	1	1	1
OG8017_2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
AT1G13180	-1	1	1	1	-1	1	1	1	1	1	1
OG8023_2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1
